,Suburb,LGA,crime_rate
1091,MOLLONGGHIP,Pyrenees,0.04350637118941
1092,MOUNT BOLTON,Pyrenees,0.04350637118941
1093,MOUNT EGERTON,Pyrenees,0.04350637118941
1094,MOUNT MERCER,Pyrenees,0.04350637118941
1095,MOUNT MITCHELL,Pyrenees,0.04350637118941
1096,MOUNT ROWAN,Pyrenees,0.04350637118941
1097,NAPOLEONS,Pyrenees,0.04350637118941
1098,NAVIGATORS,Pyrenees,0.04350637118941
1099,POOTILLA,Pyrenees,0.04350637118941
1100,SCOTCHMANS LEAD,Pyrenees,0.04350637118941
1101,SCOTSBURN,Pyrenees,0.04350637118941
1102,SPRINGBANK,Pyrenees,0.04350637118941
1103,SULKY,Pyrenees,0.04350637118941
1104,WALLACE,Pyrenees,0.04350637118941
1105,WARRENHEIP,Pyrenees,0.04350637118941
1106,WATTLE FLAT,Pyrenees,0.04350637118941
1107,WAUBRA,Pyrenees,0.04350637118941
1108,WEATHERBOARD,Pyrenees,0.04350637118941
1109,WERNETH,Pyrenees,0.04350637118941
1110,WINDERMERE,Pyrenees,0.04350637118941
1111,YENDON,Pyrenees,0.04350637118941
1112,BALLARAT MC,Mount Alexander,0.03633509758878
1113,LAKE GARDENS,Ballarat,0.06664273619215
1114,WENDOUREE,Ballarat,0.06664273619215
1115,WENDOUREE VILLAGE,Ballarat,0.06664273619215
1116,DELACOMBE,Golden Plains,0.01786724658065
1117,SEBASTOPOL,Golden Plains,0.01786724658065
1118,BUNINYONG,Moorabool,0.0439211573055
1119,SCOTSMANS LEAD,Moorabool,0.0439211573055
1120,YARROWEE,Moorabool,0.0439211573055
1121,WINTER VALLEY,Mount Alexander,0.03633509758878
1122,LINTON,Pyrenees,0.04350637118941
1123,MANNIBADAR,Pyrenees,0.04350637118941
1124,PITTONG,Pyrenees,0.04350637118941
1125,WILLOWVALE,Pyrenees,0.04350637118941
1126,BRADVALE,Pyrenees,0.04350637118941
1127,CARRANBALLAC,Pyrenees,0.04350637118941
1128,SKIPTON,Pyrenees,0.04350637118941
1129,CRESWICK,Moorabool,0.0439211573055
1130,CRESWICK NORTH,Moorabool,0.0439211573055
1131,GLENDARUEL,Moorabool,0.0439211573055
1132,LANGDONS HILL,Moorabool,0.0439211573055
1133,MOUNT BECKWORTH,Moorabool,0.0439211573055
1134,TOURELLO,Moorabool,0.0439211573055
1135,ALLENDALE,Mount Alexander,0.03633509758878
1136,ASCOT,Mount Alexander,0.03633509758878
1137,BALD HILLS,Mount Alexander,0.03633509758878
1138,BLAMPIED,Mount Alexander,0.03633509758878
1139,BROOMFIELD,Mount Alexander,0.03633509758878
1140,CABBAGE TREE,Mount Alexander,0.03633509758878
1141,CAMPBELLTOWN,Mount Alexander,0.03633509758878
1142,COGHILLS CREEK,Mount Alexander,0.03633509758878
1143,GLENDONALD,Mount Alexander,0.03633509758878
1144,GLENDONNELL,Mount Alexander,0.03633509758878
1145,JOYCES CREEK,Mount Alexander,0.03633509758878
1146,KINGSTON,Mount Alexander,0.03633509758878
1147,KOOROOCHEANG,Mount Alexander,0.03633509758878
1148,LAWRENCE,Mount Alexander,0.03633509758878
1149,MOUNT PROSPECT,Mount Alexander,0.03633509758878
1150,NEWLYN,Mount Alexander,0.03633509758878
1151,NEWLYN NORTH,Mount Alexander,0.03633509758878
1152,ROCKLYN,Mount Alexander,0.03633509758878
1153,SMEATON,Mount Alexander,0.03633509758878
1154,SMOKEY TOWN,Mount Alexander,0.03633509758878
1155,SMOKEYTOWN,Mount Alexander,0.03633509758878
1156,SPRINGMOUNT,Mount Alexander,0.03633509758878
1157,STRATHLEA,Mount Alexander,0.03633509758878
1158,ULLINA,Mount Alexander,0.03633509758878
1159,WERONA,Mount Alexander,0.03633509758878
1160,CLUNES,Hepburn,0.02712253208818
1161,GLENGOWER,Hepburn,0.02712253208818
1162,MOUNT CAMERON,Hepburn,0.02712253208818
1163,AMHERST,Pyrenees,0.04350637118941
1164,BURNBANK,Pyrenees,0.04350637118941
1165,CARALULUP,Pyrenees,0.04350637118941
1166,DUNACH,Pyrenees,0.04350637118941
1167,EVANSFORD,Pyrenees,0.04350637118941
1168,LILLICUR,Pyrenees,0.04350637118941
1169,MOUNT GLASGOW,Pyrenees,0.04350637118941
1170,RED LION,Pyrenees,0.04350637118941
1171,STONY CREEK,Pyrenees,0.04350637118941
1172,TALBOT,Pyrenees,0.04350637118941
1173,BEAUFORT,Pyrenees,0.04350637118941
1174,CHUTE,Pyrenees,0.04350637118941
1175,CROSS ROADS,Pyrenees,0.04350637118941
1176,LAKE GOLDSMITH,Pyrenees,0.04350637118941
1177,LAKE WONGAN,Pyrenees,0.04350637118941
1178,MAIN LEAD,Pyrenees,0.04350637118941
1179,MENA PARK,Pyrenees,0.04350637118941
1180,NERRING,Pyrenees,0.04350637118941
1181,RAGLAN,Pyrenees,0.04350637118941
1182,SHIRLEY,Pyrenees,0.04350637118941
1183,STOCKYARD HILL,Pyrenees,0.04350637118941
1184,STONELEIGH,Pyrenees,0.04350637118941
1185,TRAWALLA,Pyrenees,0.04350637118941
1186,WATERLOO,Pyrenees,0.04350637118941
1187,GREAT WESTERN,Northern Grampians,0.07424204134854
1188,BALLYROGAN,Pyrenees,0.04350637118941
1189,BAYINDEEN,Pyrenees,0.04350637118941
1190,BUANGOR,Pyrenees,0.04350637118941
1191,MIDDLE CREEK,Pyrenees,0.04350637118941
1192,AMPHITHEATRE,Northern Grampians,0.07424204134854
1193,ARARAT,Northern Grampians,0.07424204134854
1194,ARARAT EAST,Northern Grampians,0.07424204134854
1195,ARMSTRONG,Northern Grampians,0.07424204134854
1196,BEN NEVIS,Northern Grampians,0.07424204134854
1197,BULGANA,Northern Grampians,0.07424204134854
1198,CATHCART,Northern Grampians,0.07424204134854
1199,CROWLANDS,Northern Grampians,0.07424204134854
1200,DENICULL CREEK,Northern Grampians,0.07424204134854
1201,DOBIE,Northern Grampians,0.07424204134854
1202,DUNNEWORTHY,Northern Grampians,0.07424204134854
1203,EVERSLEY,Northern Grampians,0.07424204134854
1204,JALLUKUR,Northern Grampians,0.07424204134854
1205,LANGI LOGAN,Northern Grampians,0.07424204134854
1206,MAROONA,Northern Grampians,0.07424204134854
1207,MOUNT COLE,Northern Grampians,0.07424204134854
1208,MOUNT COLE CREEK,Northern Grampians,0.07424204134854
1209,MOUNT LONARCH,Northern Grampians,0.07424204134854
1210,MOYSTON,Northern Grampians,0.07424204134854
1211,NORVAL,Northern Grampians,0.07424204134854
1212,RHYMNEY,Northern Grampians,0.07424204134854
1213,ROCKY POINT,Northern Grampians,0.07424204134854
1214,ROSSBRIDGE,Northern Grampians,0.07424204134854
1215,SHAYS FLAT,Northern Grampians,0.07424204134854
1216,WARRAK,Northern Grampians,0.07424204134854
1217,TATYOON,Pyrenees,0.04350637118941
1218,YALLA-Y-POORA,Pyrenees,0.04350637118941
1219,BERRAMBOOL,Southern Grampians,0.04725137944358
1220,BORNES HILL,Southern Grampians,0.04725137944358
1221,CHATSWORTH,Southern Grampians,0.04725137944358
1222,MAFEKING,Southern Grampians,0.04725137944358
1223,STAVELY,Southern Grampians,0.04725137944358
1224,WATGANIA,Southern Grampians,0.04725137944358
1225,WICKLIFFE,Southern Grampians,0.04725137944358
1226,WILLAURA,Southern Grampians,0.04725137944358
1227,WILLAURA NORTH,Southern Grampians,0.04725137944358
1228,BELLELLEN,Northern Grampians,0.07424204134854
1229,BRIDGE INN,Northern Grampians,0.07424204134854
1230,MOKEPILLY,Northern Grampians,0.07424204134854
1231,STAWELL,Northern Grampians,0.07424204134854
1232,STAWELL WEST,Northern Grampians,0.07424204134854
1233,WINJALLOK,Northern Grampians,0.07424204134854
1234,BARKLY,Southern Grampians,0.04725137944358
1235,BLACK RANGE,Southern Grampians,0.04725137944358
1236,BOLANGUM,Southern Grampians,0.04725137944358
1237,CALLAWADDA,Southern Grampians,0.04725137944358
1238,CAMPBELLS BRIDGE,Southern Grampians,0.04725137944358
1239,CONCONGELLA,Southern Grampians,0.04725137944358
1240,DEEP LEAD,Southern Grampians,0.04725137944358
1241,FYANS CREEK,Southern Grampians,0.04725137944358
1242,GERMANIA,Southern Grampians,0.04725137944358
1243,GREENS CREEK,Southern Grampians,0.04725137944358
1244,HALLS GAP,Southern Grampians,0.04725137944358
1245,ILLAWARRA,Southern Grampians,0.04725137944358
1246,JOEL JOEL,Southern Grampians,0.04725137944358
1247,JOEL SOUTH,Southern Grampians,0.04725137944358
1248,KANYA,Southern Grampians,0.04725137944358
1249,LAKE FYANS,Southern Grampians,0.04725137944358
1250,LAKE LONSDALE,Southern Grampians,0.04725137944358
1251,LUBECK,Southern Grampians,0.04725137944358
1252,MORRL MORRL,Southern Grampians,0.04725137944358
1253,MOUNT DRYDEN,Southern Grampians,0.04725137944358
1254,PARADISE,Southern Grampians,0.04725137944358
1255,POMONAL,Southern Grampians,0.04725137944358
1256,ROSTRON,Southern Grampians,0.04725137944358
1257,WAL WAL,Southern Grampians,0.04725137944358
1258,WALLALOO,Southern Grampians,0.04725137944358
1259,WALLALOO EAST,Southern Grampians,0.04725137944358
1260,FRENCHMANS,Pyrenees,0.04350637118941
1261,LANDSBOROUGH,Pyrenees,0.04350637118941
1262,LANDSBOROUGH WEST,Pyrenees,0.04350637118941
1263,NAVARRE,Pyrenees,0.04350637118941
1264,TULKARA,Pyrenees,0.04350637118941
1265,WATTLE CREEK,Pyrenees,0.04350637118941
1266,DADSWELLS BRIDGE,Yarriambiack,0.04452466305767
1267,GLENORCHY,Yarriambiack,0.04452466305767
1268,LEDCOURT,Yarriambiack,0.04452466305767
1269,RIACHELLA,Yarriambiack,0.04452466305767
1270,ROSES GAP,Yarriambiack,0.04452466305767
1271,MARNOO,Yarriambiack,0.04452466305767
1272,MARNOO WEST,Yarriambiack,0.04452466305767
1273,BANYENA,Yarriambiack,0.04452466305767
1274,RUPANYUP,Yarriambiack,0.04452466305767
1275,KEWELL,Yarriambiack,0.04452466305767
1276,MURTOA,Yarriambiack,0.04452466305767
1277,BRIM,Yarriambiack,0.04452466305767
1278,BOOLITE,Yarriambiack,0.04452466305767
1279,MINYIP,Yarriambiack,0.04452466305767
1280,SHEEP HILLS,Yarriambiack,0.04452466305767
1281,AILSA,Yarriambiack,0.04452466305767
1282,ANGIP,Yarriambiack,0.04452466305767
1283,AUBREY,Yarriambiack,0.04452466305767
1284,BANGERANG,Yarriambiack,0.04452466305767
1285,CANNUM,Yarriambiack,0.04452466305767
1286,CRYMELON,Yarriambiack,0.04452466305767
1287,KELLALAC,Yarriambiack,0.04452466305767
1288,LAH,Yarriambiack,0.04452466305767
1289,WARRACKNABEAL,Yarriambiack,0.04452466305767
1290,WILKUR,Yarriambiack,0.04452466305767
1291,WILLENABRINA,Yarriambiack,0.04452466305767
1292,BEULAH,Yarriambiack,0.04452466305767
1293,KENMARE,Yarriambiack,0.04452466305767
1294,REEDY DAM,Yarriambiack,0.04452466305767
1295,ROSEBERY,Yarriambiack,0.04452466305767
1296,HOPETOUN,Yarriambiack,0.04452466305767
1297,HOPEVALE,Yarriambiack,0.04452466305767
1298,YARTO,Yarriambiack,0.04452466305767
1299,JUNG,West Wimmera,0.04324532432145
1300,LONGERENONG,West Wimmera,0.04324532432145
1301,BRIMPAEN,Horsham,0.07843945318894
1302,HORSHAM,Horsham,0.07843945318894
1303,HORSHAM WEST,Horsham,0.07843945318894
1304,ST HELENS PLAINS,Horsham,0.07843945318894
1305,WARTOOK,Horsham,0.07843945318894
1306,WONWONDAH EAST,Horsham,0.07843945318894
1307,WONWONDAH SOUTH,Horsham,0.07843945318894
1308,BLACKHEATH,Yarriambiack,0.04452466305767
1309,BUNGALALLY,Yarriambiack,0.04452466305767
1310,CHERRYPOOL,Yarriambiack,0.04452466305767
1311,CLEAR LAKE,Yarriambiack,0.04452466305767
1312,CONNANGORACH,Yarriambiack,0.04452466305767
1313,DAHLEN,Yarriambiack,0.04452466305767
1314,DOOEN,Yarriambiack,0.04452466305767
1315,DOUGLAS,Yarriambiack,0.04452466305767
1316,DRUNG,Yarriambiack,0.04452466305767
1317,GREEN LAKE,Yarriambiack,0.04452466305767
1318,GYMBOWEN,Yarriambiack,0.04452466305767
1319,HAVEN,Yarriambiack,0.04452466305767
1320,JALLUMBA,Yarriambiack,0.04452466305767
1321,JILPANGER,Yarriambiack,0.04452466305767
1322,KALKEE,Yarriambiack,0.04452466305767
1323,KANAGULK,Yarriambiack,0.04452466305767
1324,KARNAK,Yarriambiack,0.04452466305767
1325,LAHARUM,Yarriambiack,0.04452466305767
1326,LOWER NORTON,Yarriambiack,0.04452466305767
1327,MCKENZIE CREEK,Yarriambiack,0.04452466305767
1328,MIGA LAKE,Yarriambiack,0.04452466305767
1329,MITRE,Yarriambiack,0.04452466305767
1330,MOCKINYA,Yarriambiack,0.04452466305767
1331,MURRA WARRA,Yarriambiack,0.04452466305767
1332,NORADJUHA,Yarriambiack,0.04452466305767
1333,NURCOUNG,Yarriambiack,0.04452466305767
1334,NURRABIEL,Yarriambiack,0.04452466305767
1335,PIMPINIO,Yarriambiack,0.04452466305767
1336,QUANTONG,Yarriambiack,0.04452466305767
1337,REMLAW,Yarriambiack,0.04452466305767
1338,RIVERSIDE,Yarriambiack,0.04452466305767
1339,ROCKLANDS,Yarriambiack,0.04452466305767
1340,TELANGATUK EAST,Yarriambiack,0.04452466305767
1341,TOOAN,Yarriambiack,0.04452466305767
1342,TOOLONDO,Yarriambiack,0.04452466305767
1343,VECTIS,Yarriambiack,0.04452466305767
1344,WAIL,Yarriambiack,0.04452466305767
1345,WALLUP,Yarriambiack,0.04452466305767
1346,WOMBELANO,Yarriambiack,0.04452466305767
1347,WONWONDAH,Yarriambiack,0.04452466305767
1348,ZUMSTEINS,Yarriambiack,0.04452466305767
1349,BALMORAL,West Wimmera,0.04324532432145
1350,ENGLEFIELD,West Wimmera,0.04324532432145
1351,GATUM,West Wimmera,0.04324532432145
1352,PIGEON PONDS,West Wimmera,0.04324532432145
1353,VASEY,West Wimmera,0.04324532432145
1354,ARAPILES,West Wimmera,0.04324532432145
1355,DUCHEMBEGARRA,West Wimmera,0.04324532432145
1356,GRASS FLAT,West Wimmera,0.04324532432145
1357,NATIMUK,West Wimmera,0.04324532432145
1358,GOROKE,West Wimmera,0.04324532432145
1359,MINIMAY,West Wimmera,0.04324532432145
1360,NEUARPURR,West Wimmera,0.04324532432145
1361,OZENKADNOOK,West Wimmera,0.04324532432145
1362,PERONNE,West Wimmera,0.04324532432145
1363,ANTWERP,Yarriambiack,0.04452466305767
1364,DIMBOOLA,Yarriambiack,0.04452466305767
1365,TARRANYURK,Yarriambiack,0.04452466305767
1366,MIRAM,Yarriambiack,0.04452466305767
1367,YARRUNGA,Yarriambiack,0.04452466305767
1368,BROUGHTON,West Wimmera,0.04324532432145
1369,GERANG GERUNG,West Wimmera,0.04324532432145
1370,GLENLEE,West Wimmera,0.04324532432145
1371,KIATA,West Wimmera,0.04324532432145
1372,LAWLOIT,West Wimmera,0.04324532432145
1373,LITTLE DESERT,West Wimmera,0.04324532432145
1374,LORQUON,West Wimmera,0.04324532432145
1375,NETHERBY,West Wimmera,0.04324532432145
1376,NHILL,West Wimmera,0.04324532432145
1377,YANAC,West Wimmera,0.04324532432145
1378,KANIVA,West Wimmera,0.04324532432145
1379,LILLIMUR,West Wimmera,0.04324532432145
1380,SERVICETON,West Wimmera,0.04324532432145
1381,TELOPEA DOWNS,West Wimmera,0.04324532432145
1382,JEPARIT,Yarriambiack,0.04452466305767
1383,LAKE HINDMARSH,Yarriambiack,0.04452466305767
1384,ALBACUTYA,Yarriambiack,0.04452466305767
1385,RAINBOW,Yarriambiack,0.04452466305767
1386,YAAPEET,Yarriambiack,0.04452466305767
1387,DIGGERS REST,Melton,0.04997810400896
1388,BULLA,Hume,0.05126172194369
1389,SUNBURY,Melton,0.04997810400896
1390,WILDWOOD,Melton,0.04997810400896
1391,CLARKEFIELD,Mitchell,0.0513421703830499
1392,RIDDELLS CREEK,Macedon Ranges,0.02861434166597
1393,BOLINDA,Moorabool,0.0439211573055
1394,MONEGEETTA,Macedon Ranges,0.02861434166597
1395,CHEROKEE,Macedon Ranges,0.02861434166597
1396,KERRIE,Macedon Ranges,0.02861434166597
1397,ROMSEY,Macedon Ranges,0.02861434166597
1398,SPRINGFIELD,Macedon Ranges,0.02861434166597
1399,BENLOCH,Mitchell,0.0513421703830499
1400,GOLDIE,Mitchell,0.0513421703830499
1401,LANCEFIELD,Mitchell,0.0513421703830499
1402,NULLA VALE,Mitchell,0.0513421703830499
1403,BULLENGAROOK,Moorabool,0.0439211573055
1404,GISBORNE,Moorabool,0.0439211573055
1405,GISBORNE SOUTH,Moorabool,0.0439211573055
1406,NEW GISBORNE,Macedon Ranges,0.02861434166597
1407,MACEDON,Macedon Ranges,0.02861434166597
1408,MOUNT MACEDON,Macedon Ranges,0.02861434166597
1409,ASHBOURNE,Moorabool,0.0439211573055
1410,CADELLO,Moorabool,0.0439211573055
1411,CARLSRUHE,Moorabool,0.0439211573055
1412,COBAW,Moorabool,0.0439211573055
1413,HANGING ROCK,Moorabool,0.0439211573055
1414,HESKET,Moorabool,0.0439211573055
1415,NEWHAM,Moorabool,0.0439211573055
1416,ROCHFORD,Moorabool,0.0439211573055
1417,WOODEND,Moorabool,0.0439211573055
1418,WOODEND NORTH,Moorabool,0.0439211573055
1419,BARFOLD,Mount Alexander,0.03633509758878
1420,BAYNTON,Mount Alexander,0.03633509758878
1421,BAYNTON EAST,Mount Alexander,0.03633509758878
1422,EDGECOMBE,Mount Alexander,0.03633509758878
1423,GLENHOPE,Mount Alexander,0.03633509758878
1424,GREENHILL,Mount Alexander,0.03633509758878
1425,KYNETON,Mount Alexander,0.03633509758878
1426,KYNETON SOUTH,Mount Alexander,0.03633509758878
1427,LANGLEY,Mount Alexander,0.03633509758878
1428,LAURISTON,Mount Alexander,0.03633509758878
1429,LYAL,Mount Alexander,0.03633509758878
1430,METCALFE EAST,Mount Alexander,0.03633509758878
1431,MIA MIA,Mount Alexander,0.03633509758878
1432,MYRTLE CREEK,Mount Alexander,0.03633509758878
1433,PASTORIA,Mount Alexander,0.03633509758878
1434,PASTORIA EAST,Mount Alexander,0.03633509758878
1435,PIPERS CREEK,Mount Alexander,0.03633509758878
1436,REDESDALE,Mount Alexander,0.03633509758878
1437,SIDONIA,Mount Alexander,0.03633509758878
1438,SPRING HILL,Mount Alexander,0.03633509758878
1439,TYLDEN,Mount Alexander,0.03633509758878
1440,TYLDEN SOUTH,Mount Alexander,0.03633509758878
1441,DRUMMOND NORTH,Macedon Ranges,0.02861434166597
1442,MALMSBURY,Macedon Ranges,0.02861434166597
1443,TARADALE,Mount Alexander,0.03633509758878
1444,ELPHINSTONE,Mount Alexander,0.03633509758878
1445,METCALFE,Mount Alexander,0.03633509758878
1446,SUTTON GRANGE,Mount Alexander,0.03633509758878
1447,CASTLEMAINE,Mount Alexander,0.03633509758878
1448,MOONLIGHT FLAT,Mount Alexander,0.03633509758878
1449,BARKERS CREEK,Mount Alexander,0.03633509758878
1450,CAMPBELLS CREEK,Mount Alexander,0.03633509758878
1451,CHEWTON,Mount Alexander,0.03633509758878
1452,CHEWTON BUSHLANDS,Mount Alexander,0.03633509758878
1453,FARADAY,Mount Alexander,0.03633509758878
1454,FRYERSTOWN,Mount Alexander,0.03633509758878
1455,GLENLUCE,Mount Alexander,0.03633509758878
1456,GOWER,Mount Alexander,0.03633509758878
1457,GUILDFORD,Mount Alexander,0.03633509758878
1458,IRISHTOWN,Mount Alexander,0.03633509758878
1459,MCKENZIE HILL,Mount Alexander,0.03633509758878
1460,MUCKLEFORD,Mount Alexander,0.03633509758878
1461,TARILTA,Mount Alexander,0.03633509758878
1462,VAUGHAN,Mount Alexander,0.03633509758878
1463,WOODBROOK,Mount Alexander,0.03633509758878
1464,YAPEEN,Mount Alexander,0.03633509758878
1465,HARCOURT,Mount Alexander,0.03633509758878
1466,HARCOURT NORTH,Mount Alexander,0.03633509758878
1467,RAVENSWOOD,Mount Alexander,0.03633509758878
1468,RAVENSWOOD SOUTH,Mount Alexander,0.03633509758878
1469,BARRYS REEF,Moorabool,0.0439211573055
1470,BLACKWOOD,Moorabool,0.0439211573055
1471,FERN HILL,Moorabool,0.0439211573055
1472,LERDERDERG,Moorabool,0.0439211573055
1473,LITTLE HAMPTON,Moorabool,0.0439211573055
1474,NEWBURY,Moorabool,0.0439211573055
1475,NORTH BLACKWOOD,Moorabool,0.0439211573055
1476,TRENTHAM,Moorabool,0.0439211573055
1477,TRENTHAM EAST,Moorabool,0.0439211573055
1478,BASALT,Hepburn,0.02712253208818
1479,DAYLESFORD,Hepburn,0.02712253208818
1480,BULLARTO,Mount Alexander,0.03633509758878
1481,BULLARTO SOUTH,Mount Alexander,0.03633509758878
1482,CLYDESDALE,Mount Alexander,0.03633509758878
1483,COOMOORA,Mount Alexander,0.03633509758878
1484,DENVER,Mount Alexander,0.03633509758878
1485,DRUMMOND,Mount Alexander,0.03633509758878
1486,DRY DIGGINGS,Mount Alexander,0.03633509758878
1487,EGANSTOWN,Mount Alexander,0.03633509758878
1488,ELEVATED PLAINS,Mount Alexander,0.03633509758878
1489,FRANKLINFORD,Mount Alexander,0.03633509758878
1490,GLENLYON,Mount Alexander,0.03633509758878
1491,HEPBURN,Mount Alexander,0.03633509758878
1492,HEPBURN SPRINGS,Mount Alexander,0.03633509758878
1493,KORWEINGUBOORA,Mount Alexander,0.03633509758878
1494,LEONARDS HILL,Mount Alexander,0.03633509758878
1495,LYONVILLE,Mount Alexander,0.03633509758878
1496,MOUNT FRANKLIN,Mount Alexander,0.03633509758878
1497,MUSK,Mount Alexander,0.03633509758878
1498,MUSK VALE,Mount Alexander,0.03633509758878
1499,PORCUPINE RIDGE,Mount Alexander,0.03633509758878
1500,SAILORS FALLS,Mount Alexander,0.03633509758878
1501,SAILORS HILL,Mount Alexander,0.03633509758878
1502,SHEPHERDS FLAT,Mount Alexander,0.03633509758878
1503,SPARGO CREEK,Mount Alexander,0.03633509758878
1504,STRANGWAYS,Mount Alexander,0.03633509758878
1505,WHEATSHEAF,Mount Alexander,0.03633509758878
1506,YANDOIT,Mount Alexander,0.03633509758878
1507,YANDOIT HILLS,Mount Alexander,0.03633509758878
1508,GREEN GULLY,Mount Alexander,0.03633509758878
1509,MUCKLEFORD SOUTH,Mount Alexander,0.03633509758878
1510,NEWSTEAD,Mount Alexander,0.03633509758878
1511,SANDON,Mount Alexander,0.03633509758878
1512,WELSHMANS REEF,Mount Alexander,0.03633509758878
1513,BARINGHUP,Mount Alexander,0.03633509758878
1514,BARINGHUP WEST,Mount Alexander,0.03633509758878
1515,BRADFORD,Mount Alexander,0.03633509758878
1516,EASTVILLE,Mount Alexander,0.03633509758878
1517,LAANECOORIE,Mount Alexander,0.03633509758878
1518,MALDON,Mount Alexander,0.03633509758878
1519,NEEREMAN,Mount Alexander,0.03633509758878
1520,NUGGETTY,Mount Alexander,0.03633509758878
1521,PERKINS REEF,Mount Alexander,0.03633509758878
1522,PORCUPINE FLAT,Mount Alexander,0.03633509758878
1523,SHELBOURNE,Mount Alexander,0.03633509758878
1524,TARRENGOWER,Mount Alexander,0.03633509758878
1525,WALMER,Mount Alexander,0.03633509758878
1526,WOODSTOCK WEST,Mount Alexander,0.03633509758878
1527,CARISBROOK,Mount Alexander,0.03633509758878
1528,ADELAIDE LEAD,Pyrenees,0.04350637118941
1529,ALMA,Pyrenees,0.04350637118941
1530,BOWENVALE,Pyrenees,0.04350637118941
1531,BUNG BONG,Pyrenees,0.04350637118941
1532,COTSWOLD,Pyrenees,0.04350637118941
1533,CRAIGIE,Pyrenees,0.04350637118941
1534,DAISY HILL,Pyrenees,0.04350637118941
1535,FLAGSTAFF,Pyrenees,0.04350637118941
1536,HAVELOCK,Pyrenees,0.04350637118941
1537,HOMEBUSH,Pyrenees,0.04350637118941
1538,MAJORCA,Pyrenees,0.04350637118941
1539,MARYBOROUGH,Pyrenees,0.04350637118941
1540,MOOLORT,Pyrenees,0.04350637118941
1541,NATTE YALLOCK,Pyrenees,0.04350637118941
1542,RATHSCAR,Pyrenees,0.04350637118941
1543,RATHSCAR WEST,Pyrenees,0.04350637118941
1544,RODBOROUGH,Pyrenees,0.04350637118941
1545,SIMSON,Pyrenees,0.04350637118941
1546,TIMOR,Pyrenees,0.04350637118941
1547,TIMOR WEST,Pyrenees,0.04350637118941
1548,WAREEK,Pyrenees,0.04350637118941
1549,AVOCA,Pyrenees,0.04350637118941
1550,MOYREISK,Pyrenees,0.04350637118941
1551,ELMHURST,Pyrenees,0.04350637118941
1552,GLENLOFTY,Pyrenees,0.04350637118941
1553,GLENLOGIE,Pyrenees,0.04350637118941
1554,GLENPATRICK,Pyrenees,0.04350637118941
1555,NOWHERE CREEK,Pyrenees,0.04350637118941
1556,BET BET,Mount Alexander,0.03633509758878
1557,BETLEY,Mount Alexander,0.03633509758878
1558,BROMLEY,Mount Alexander,0.03633509758878
1559,DUNLUCE,Mount Alexander,0.03633509758878
1560,DUNOLLY,Mount Alexander,0.03633509758878
1561,EDDINGTON,Mount Alexander,0.03633509758878
1562,GOLDSBOROUGH,Mount Alexander,0.03633509758878
1563,INKERMAN,Mount Alexander,0.03633509758878
1564,MCINTYRE,Mount Alexander,0.03633509758878
1565,MOLIAGUL,Mount Alexander,0.03633509758878
1566,MOUNT HOOGHLY,Mount Alexander,0.03633509758878
1567,ARCHDALE,Pyrenees,0.04350637118941
1568,ARCHDALE JUNCTION,Pyrenees,0.04350637118941
1569,BEALIBA,Pyrenees,0.04350637118941
1570,BURKES FLAT,Pyrenees,0.04350637118941
1571,COCHRANES CREEK,Pyrenees,0.04350637118941
1572,EMU,Pyrenees,0.04350637118941
1573,LOGAN,Pyrenees,0.04350637118941
1574,AVON PLAINS,Pyrenees,0.04350637118941
1575,BEAZLEYS BRIDGE,Pyrenees,0.04350637118941
1576,CARAPOOEE,Pyrenees,0.04350637118941
1577,CARAPOOEE WEST,Pyrenees,0.04350637118941
1578,COONOOER BRIDGE,Pyrenees,0.04350637118941
1579,COONOOER WEST,Pyrenees,0.04350637118941
1580,DALYENONG,Pyrenees,0.04350637118941
1581,GOOROC,Pyrenees,0.04350637118941
1582,GOWAR EAST,Pyrenees,0.04350637118941
1583,GRAYS BRIDGE,Pyrenees,0.04350637118941
1584,GRE GRE,Pyrenees,0.04350637118941
1585,GRE GRE NORTH,Pyrenees,0.04350637118941
1586,GRE GRE SOUTH,Pyrenees,0.04350637118941
1587,KOOREH,Pyrenees,0.04350637118941
1588,MARNOO EAST,Pyrenees,0.04350637118941
1589,MOOLERR,Pyrenees,0.04350637118941
1590,REDBANK,Pyrenees,0.04350637118941
1591,SLATY CREEK,Pyrenees,0.04350637118941
1592,ST ARNAUD EAST,Pyrenees,0.04350637118941
1593,ST ARNAUD NORTH,Pyrenees,0.04350637118941
1594,STUART MILL,Pyrenees,0.04350637118941
1595,SUTHERLAND,Pyrenees,0.04350637118941
1596,SWANWATER,Pyrenees,0.04350637118941
1597,TOTTINGTON,Pyrenees,0.04350637118941
1598,TRAYNORS LAGOON,Pyrenees,0.04350637118941
1599,YORK PLAINS,Pyrenees,0.04350637118941
1600,BERRIMAL WEST,Pyrenees,0.04350637118941
1601,DARKBONEE,Pyrenees,0.04350637118941
1602,DOOBOOBETIC,Pyrenees,0.04350637118941
1603,ELBERTON,Pyrenees,0.04350637118941
1604,MEDLYN,Pyrenees,0.04350637118941
1605,MITCHELLS HILL,Pyrenees,0.04350637118941
1606,MOONAMBEL,Pyrenees,0.04350637118941
1607,PERCYDALE,Pyrenees,0.04350637118941
1608,ST ARNAUD,Pyrenees,0.04350637118941
1609,TANWOOD,Pyrenees,0.04350637118941
