,Facility ID,Pcode,Suburb/Town,Latitude,Longitude
767,BAYSID12376,3190.0,HIGHETT,-37.945954,145.026022
768,BAYSID12385,3191.0,SANDRINGHAM,-37.961185,145.023195
769,BAYSID5414,,,-37.9449,145.0002
770,BAYSID12331,3191.0,SANDRINGHAM,-37.944789,145.000241
771,BAYSID5401,,,-37.9131,145.0042
772,BAYSID12392,3186.0,BRIGHTON,-37.913196,145.004682
773,BAYSID5400,,,-37.9091,144.993
774,BAYSID12391,3188.0,HAMPTON EAST,-37.940487,145.026844
776,BAYSID12333,3193.0,BEAUMARIS,-37.976708,145.032051
778,BAYSID12361,3191.0,SANDRINGHAM,-37.956597,145.026686
779,BAYSID12343,3193.0,BEAUMARIS,-37.983088,145.035302
780,BAYSID12337,3193.0,BLACK ROCK,-37.968214,145.021871
781,BAYSID12362,3188.0,HAMPTON,-37.942545,145.021452
784,BAYSID12357,3186.0,BRIGHTON,-37.926673,144.992759
787,BAYSID12364,3188.0,HAMPTON,-37.933475,145.012073
788,BAYSID12374,3192.0,CHELTENHAM,-37.965588,145.048751
796,BAYSID12359,3185.0,ELSTERNWICK,-37.890266,144.99364
798,BAYSID12375,3186.0,BRIGHTON,-37.910418,145.013991
804,BAYSID12363,3186.0,BRIGHTON,-37.93424,145.02106
805,BAYSID12346,3191.0,SANDRINGHAM,-37.946924,145.018094
806,BAYSID12342,3192.0,CHELTENHAM,-37.968929,145.048731
809,BAYSID12325,3186.0,BRIGHTON,-37.922026,145.00018
815,BAYSID12349,3188.0,HAMPTON,-37.938019,145.020934
816,BAYSID12334,3186.0,BRIGHTON,-37.91351,144.998341
817,BAYSID12332,3191.0,SANDRINGHAM,-37.947532,145.000587
818,BAYSID12387,3186.0,NORTH BRIGHTON,-37.904824,145.004256
819,BAYSID5559,3193.0,BEAUMARIS,-37.985739,145.035178
820,BAYSID12326,3193.0,BLACK ROCK,-37.975858,145.017226
821,BAYSID12347,3193.0,BEAUMARIS,-37.98531,145.035107
822,BAYSID12366,3186.0,BRIGHTON  ,-37.915455,144.996888
823,BAYSID12365,3190.0,HIGHETT,-37.954188,145.052097
824,BAYSID12329,3191.0,SANDRINGHAM,-37.955577,145.041051
825,BAYSID12355,3188.0,HAMPTON,-37.930743,145.003427
826,BAYSID12327,3186.0,BRIGHTON,-37.904765,144.998553
827,BAYSID12370,3192.0,CHELTENHAM,-37.961717,145.055608
828,BAYSID12368,3186.0,BRIGHTON,-37.897035,145.002133
829,BAYSID12340,3192.0,CHELTENHAM,-37.950318,145.059633
830,BAYSID12328,3190.0,HIGHETT,-37.954689,145.031245
831,BAYSID12369,3187.0,BRIGHTON EAST,-37.909073,145.012179
832,BAYSID12380,3188.0,HAMPTON EAST,,
833,BAYSID12354,3188.0,HAMPTON,,
834,BAYSID12335,3188.0,HAMPTON,,
835,BAYSID12378,3192.0,CHELTENHAM,,
836,BAYSID12382,3186.0,BRIGHTON,,
837,BAYSID12371,3186.0,BRIGHTON,-37.905149,144.999266
838,BAYSID12336,3192.0,CHELTENHAM,,
839,BAYSID12386,3191.0,SANDRINGHAM,,
840,BAYSID12377,3188.0,HAMPTON,,
841,BAYSID12393,3188.0,HAMPTON,,
842,BAYSID12360,3190.0,HIGHETT,,
843,BAYSID5403,,,-37.9259,145.0171
844,BAYSID12344,3186.0,BRIGHTON,-37.925061,145.013589
845,BAYSID12389,3192.0,CHELTENHAM,-37.967505,145.046947
846,BAYSID5407,,,-37.8859,144.9941
847,BAYSID12394,3185.0,ELSTERNWICK,-37.884783,144.99379
848,BAYSID12338,3192.0,CHELTENHAM,-37.970892,145.030318
849,BAYSID12339,3192.0,CHELTENHAM,-37.970892,145.030318
850,BAYSID12390,3192.0,CHELTENHAM,-37.967505,145.046947
851,BAYSID11453,3186.0,BRIGHTON,,
852,BAYSID5413,,,-37.9426,145.0218
853,BAYSID11289,3187.0,BRIGHTON EAST,-37.921837,145.01837
854,BAYSID4267,3193.0,BLACK ROCK,-37.965687,145.019631
855,BAYSID5410,,,-37.9279,144.9899
857,BAYSID12373,3186.0,BRIGHTON,-37.913204,144.989225
860,BAYSID12367,3193.0,BEAUMARIS,-37.991231,145.038711
861,BAYSID12350,3188.0,HAMPTON,-37.937635,145.0151
862,BAYSID12356,3188.0,HAMPTON,-37.932318,144.996143
863,BAYSID5406,,,-37.9323,144.9963
864,BAYSID12353,3190.0,HIGHETT,-37.95219,145.04382
865,BAYSID5399,,,-37.9467,145.0266
867,BAYSID4268,3191.0,SANDRINGHAM,-37.962034,145.022221
870,BAYSID11219,3193.0,BEAUMARIS,-37.990522,145.04406
871,BAYSID11220,3193.0,BEAUMARIS,-37.98944,145.027366
872,BAYSID11221,3193.0,BLACK ROCK,-37.969597,145.010257
873,BAYSID11222,3191.0,SANDRINGHAM,-37.945854,144.996696
874,BAYSID11223,3186.0,BRIGHTON,-37.909318,144.98581
875,BAYSID11224,3191.0,SANDRINGHAM,-37.946082,144.99632
877,BAYSID12379,3191.0,SANDRINGHAM,-37.959158,145.014708
890,BAYSID11240,3193.0,BEAUMORIS,-37.994447,145.032701
891,BAYSID11241,3193.0,BLACK ROCK,-37.974606,145.014612
892,BAYSID11242,3186.0,BRIGHTON,-37.917367,144.986548
893,BAYSID11244,3193.0,BLACK ROCK,-37.968832,145.011136
894,BAYSID11245,3188.0,HAMPTON,-37.937982,144.997921
895,BAYSID11248,3190.0,SANDRINGHAM,-37.950689,145.001724
896,BAYSID5408,,,-37.9345,144.9991
900,BAYSID12341,3193.0,BEAUMARIS,-37.98199,145.038944
905,BAYSID12348,3193.0,BLACK ROCK,-37.965208,145.019608
908,BAYSID12383,3190.0,HIGHETT,-37.953063,145.033477
910,BENALL11073,3672.0,BENALLA,-36.551055,145.980703
911,BENALL11079,3672.0,BENALLA,-36.559341,145.968719
912,BENALL11078,3672.0,BENALLA,-36.555166,145.981145
913,BENALL11082,3725.0,GOORAMBAT,-36.407432,145.917106
914,BENALL11083,3673.0,SWANPOOL,-36.749003,145.999866
915,BENALL11087,3673.0,TATONG,-36.729541,146.114049
916,BENALL11088,3672.0,BENALLA,-36.544552,145.979059
918,BENALL11084,3672.0,BENALLA,-36.526523,145.977978
920,BENALL11075,3672.0,BENALLA,-36.552487,145.978318
923,BENALL11080,3726.0,DEVENISH,-36.331158,145.897647
931,BENALL11076,3672.0,BENALLA,-36.571392,145.959264
932,BENALL11081,3672.0,BENALLA,-36.572719,145.945166
933,BENALL11446,3672.0,BENALLA,,
935,BENALL11074,3672.0,BENALLA,-36.552111,145.975998
936,BENALL11416,3672.0,BENALLA,-36.547649,145.979421
937,BENALL11085,3673.0,SWANPOOL,-36.74679,146.000549
938,BENALL11282,3673.0,WINTON,-36.517075,146.08545
948,BENALL11077,3672.0,BENALLA,-36.54547,145.978434
951,BENALL11086,3673.0,SWANPOOL,-36.745719,146.00028
952,BENALL11089,3670.0,WARRENBAYNE,-36.693677,145.885412
953,GREATE8640,3550.0,BENDIGO,-36.754281,144.277976
954,GREATE8671,3550.0,BENDIGO,-36.754,144.265
955,GREATE8688,3550.0,FLORA HILL,-36.784277,144.290363
956,GREATE8629,3555.0,GOLDEN SQUARE,-36.77515,144.261171
957,GREATE8631,3550.0,NORTH BENDIGO,-36.746149,144.273453
958,GREATE8634,3555.0,GOLDEN SQUARE,-36.773383,144.254206
959,GREATE8635,3523.0,HEATHCOTE,-36.92269,144.710771
960,GREATE8637,3515.0,MARONG,-36.738,144.138
961,GREATE8652,3556.0,CALIFORNIA GULLY,-36.726845,144.263037
962,GREATE8653,3556.0,EAGLEHAWK,-36.715097,144.252873
963,GREATE8657,3555.0,KANGAROO FLAT,-36.792618,144.239125
964,GREATE8663,3558.0,ELMORE,-36.49148,144.608149
965,GREATE8666,3550.0,BENDIGO,-36.764208,144.288814
966,GREATE8673,3555.0,GOLDEN SQUARE,-36.769506,144.258894
967,GREATE8686,3550.0,QUARRY HILL,-36.775154,144.276934
968,GREATE8687,3550.0,BENDIGO,-36.763663,144.295055
969,GREATE8691,3550.0,LONG GULLY,-36.744558,144.256985
970,GREATE8694,3551.0,MAIDEN GULLY,-36.745103,144.205138
971,GREATE8696,3515.0,MARONG,-36.738247,144.134348
972,GREATE8707,3550.0,BENDIGO,-36.755693,144.275622
973,GREATE8709,3570.0,RAYWOOD,-36.532832,144.204117
974,BENDIG5483,3556.0,SEBASTIAN,-36.591343,144.187729
975,GREATE8721,3551.0,HUNTLY,-36.661659,144.33041
976,GREATE8722,3551.0,STRATHFIELDSAYE,-36.804639,144.348018
977,GREATE8723,3550.0,BENDIGO,-36.752811,144.280294
978,GREATE8725,3550.0,BENDIGO,-36.74304,144.294025
979,GREATE8727,3550.0,WHITE HILLS,-36.72251,144.305071
980,GREATE8730,3556.0,WOODVALE,-36.684377,144.227332
981,BENDIG11305,3556.0,EAGLEHAWK,-36.726001,144.248457
982,GREATE8665,3550.0,BENDIGO,-36.777569,144.301115
983,GREATE8628,3556.0,EAGLEHAWK,-36.724322,144.248286
985,GREATE8654,3551.0,STRATHFIELDSAYE,-36.80118,144.352461
986,GREATE8714,3550.0,BENDIGO,-36.758416,144.248777
988,GREATE8702,3550.0,BENDIGO,-36.758768,144.284753
989,GREATE8705,3556.0,EAGLEHAWK,-36.715511,144.254708
990,GREATE8695,3555.0,GOLDEN SQUARE,-36.785616,144.253713
991,GREATE8633,3551.0,AXEDALE,-36.787176,144.501875
992,BENDIG5441,,EAGLEHAWK,-36.726532,144.245998
993,GREATE8648,3550.0,BENDIGO,-36.757204,144.291431
996,GREATE8680,3523.0,HEATHCOTE,-36.923504,144.708045
998,GREATE8656,3550.0,BENDIGO,-36.763944,144.2815
1002,BENDIG5475,3551.0,BAGSHOT,-36.631698,144.100692
1010,GREATE8670,3550.0,BENDIGO,-36.732253,144.29343
1013,GREATE8675,3557.0,GOORNONG,-36.618562,144.504395
1014,BENDIG5480,,LOCKWOOD SOUTH,-36.8426,144.1548
1015,GREATE8679,3523.0,HEATHCOTE,-36.916941,144.710023
1016,GREATE8684,3555.0,KANGAROO FLAT,-36.79,144.2425
1020,GREATE8693,3551.0,LONGLEA,-36.775439,144.426157
1023,GREATE8697,3551.0,MANDURANG SOUTH,-36.845662,144.276874
1024,GREATE8701,3444.0,MIA MIA,-36.99745,144.572435
1027,GREATE8711,3444.0,REDESDALE,-37.022538,144.530067
1029,GREATE8716,3550.0,SPRING GULLY,-36.796524,144.286654
1030,GREATE8719,3550.0,BENDIGO,-36.762038,144.315494
1039,BENDIG5472,,BENDIGO,-36.753846,144.277829
1040,BENDIG5478,3556.0,EAGLEHAWK,-36.715952,144.254424
1041,GREATE8672,3555.0,GOLDEN SQUARE,-36.770448,144.260103
1042,BENDIG5465,,QUARRY HILL,-36.767059,144.284649
1043,BENDIG5338,,EMU CREEK,-36.80846,144.3613
1044,BENDIG5438,,,-36.805299,144.288082
1045,BENDIG5337,,BENDIGO,-36.748721,144.32414
1047,BENDIG5464,,IRONBARK,-36.757206,144.268141
1049,BENDIG11331,3555.0,GOLDEN SQUARE,-36.773382,144.265118
1050,BENDIG5476,3555.0,GOLDEN SQUARE,-36.77356,144.265111
1051,BENDIG5485,3551.0,HUNTLY NORTH,-36.628596,144.328907
1052,BENDIG11334,3551.0,HUNTLY,-36.588557,144.335294
1054,BENDIG11335,3556.0,EAGLEHAWK,-36.707828,144.251403
1055,GREATE8630,3550.0,BENDIGO EAST,-36.7525,144.318
1056,GREATE8650,3550.0,BENDIGO,-36.7755,144.2715
1057,GREATE8655,3550.0,BENDIGO,-36.762996,144.2835
1060,GREATE8667,3555.0,GOLDEN SQUARE,-36.779,144.251028
1061,GREATE8668,3550.0,STRATHDALE,-36.772,144.306
1062,GREATE8669,3550.0,BENDIGO,-36.761042,144.278671
1064,GREATE8689,3550.0,BENDIGO,-36.7605,144.279
1066,GREATE8712,3550.0,BENDIGO,-36.7515,144.2845
1067,GREATE8632,3551.0,AXEDALE,-36.791519,144.499651
1068,GREATE8636,3453.0,RAVENSWOOD,-36.861428,144.202321
1069,GREATE8645,3551.0,EPSOM,-36.713846,144.321531
1070,GREATE8659,3556.0,EAGLEHAWK,-36.719596,144.227666
1071,GREATE8661,3558.0,ELMORE,-36.490328,144.606446
1072,GREATE8678,3523.0,HEATHCOTE,-36.905289,144.703256
1073,GREATE8699,3515.0,MARONG,-36.739011,144.1288
1074,GREATE8703,3556.0,EAGLEHAWK,-36.714594,144.269781
1075,GREATE8706,3550.0,BENDIGO,-36.776127,144.277886
1076,GREATE8708,3570.0,RAYWOOD,-36.532612,144.208618
1077,BENDIG11471,3551.0,GOLDEN SQUARE,,
1085,GREATE8642,3550.0,BENDIGO EAST,-36.754391,144.295882
1086,GREATE8644,3551.0,EPSOM,-36.713835,144.323065
1087,GREATE8649,3550.0,BENDIGO,-36.764412,144.283478
1088,GREATE8658,3556.0,EAGLEHAWK,-36.714178,144.253525
1089,GREATE8660,3558.0,ELMORE,-36.491088,144.606771
1091,GREATE8677,3523.0,HEATHCOTE,-36.921576,144.710448
1092,GREATE8683,3555.0,KANGAROO FLAT,-36.7939,144.240426
1093,GREATE8690,3551.0,LOCKWOOD SOUTH,-36.836185,144.155452
1094,GREATE8698,3515.0,MARONG,-36.738172,144.136133
1095,GREATE8704,3550.0,BENDIGO,-36.744,144.274
1096,GREATE8715,,QUARRY HILL,-36.767975,144.283285
1097,GREATE8720,3551.0,STRATHFIELDSAYE,-36.802343,144.353249
1098,GREATE8726,3551.0,WHITE HILLS,-36.7286,144.308077
1099,GREATE8729,3550.0,BENDIGO,-36.761297,144.31222
1100,GREATE8627,3554.0,BENDIGO,-36.7695,144.274554
1101,BENDIG11264,,RAVENSWOOD,-36.894625,144.21942
1105,GREATE8713,3550.0,BENDIGO,-36.758416,144.248777
1116,GREATE8646,3550.0,STRATHDALE,-36.771993,144.305014
1121,BENDIG5473,,BENDIGO,-36.743969,144.292692
1122,BENDIG11228,3551.0,KIMBOLTON,-36.870189,144.503223
1123,BENDIG11177,,JUNORTOUN,-36.757954,144.337767
1129,BENDIG5468,,EAGLEHAWK,-39.714801,144.254114
1132,GREATE8717,3550.0,SPRING GULLY,-36.788653,144.285349
1135,GREATE8724,3556.0,CALIFORNIA GULLY,-36.730694,144.255786
1139,GREATE8638,3550.0,BENDIGO,-36.75487,144.276255
1140,GREATE8643,3550.0,BENDIGO EAST,-36.754394,144.294439
1141,GREATE8651,,KENNINGTON,-36.776913,144.30186
1142,GREATE8664,3558.0,ELMORE,-36.49233,144.606551
1143,GREATE8674,3555.0,GOLDEN SQUARE,-36.770862,144.259202
1144,GREATE8676,3557.0,GOORNONG,-36.618764,144.503956
1145,GREATE8681,3523.0,HEATHCOTE,-36.923271,144.711957
1146,GREATE8685,3555.0,KANGAROO FLAT,-36.79329,144.240029
1147,GREATE8692,3550.0,LONG GULLY,-36.74621,144.259888
1148,GREATE8700,3515.0,MARONG,-36.738618,144.132334
1150,GREATE8710,3570.0,RAYWOOD,-36.53367,144.203815
1151,GREATE8728,3550.0,WHITE HILLS,-36.724486,144.306237
1159,GREATE8639,3550.0,BENDIGO,-36.749517,144.288912
1160,GREATE8647,3550.0,BENDIGO,-36.753391,144.279623
1161,BENDIG5474,,KANGAROO FLAT,-36.820553,144.231516
1164,GREATE8662,3558.0,ELMORE,-36.492404,144.605485
1168,GREATE8682,3523.0,HEATHCOTE,-36.92086,144.710473
1169,BENDIG5481,,KANGAROO FLAT,-36.794767,144.246776
1171,BENDIG5471,3523.0,KNOWSLEY,-36.826251,144.586422
1172,BENDIG5467,,LEICHARDT,-36.695615,144.069104
1173,BENDIG5463,,LOCKWOOD,-36.824561,144.191569
1174,BENDIG5470,,LOCKWOOD SOUTH,-36.844175,144.158386
1178,BENDIG5482,,MARONG,-36.733763,144.132559
1180,BENDIG5466,,QUARRY HILL,-36.774096,144.276
1183,BENDIG5484,3555.0,GOLDEN SQUARE,-36.774937,144.262552
1184,GREATE8718,3550.0,SPRING GULLY,-36.791704,144.285372
1193,BOROON11003,3123.0,HAWTHORN EAST,-37.840687,145.042996
1194,BOROON11010,3122.0,HAWTHORN,-37.84867,145.050524
1195,BOROON11074,3122.0,HAWTHORN,-37.823253,145.035002
1196,BOROON11001,3147.0,ASHBURTON,-37.866851,145.085201
1197,BOROON11005,3104.0,BALWYN NORTH,-37.801945,145.08444
1198,BOROON11007,3123.0,HAWTHORN EAST,-37.825123,145.057498
1199,BOROON11008,3104.0,BALWYN NORTH,-37.803522,145.087004
1200,BOROON11017,3122.0,HAWTHORN,-37.817632,145.035964
1201,BOROON11024,3124.0,CAMBERWELL,-37.824678,145.048725
1202,BOROON11027,3124.0,CAMBERWELL,-37.828742,145.056411
1203,BOROON11030,3103.0,BALWYN,-37.811453,145.067857
1204,BOROON11111,3122.0,HAWTHORN,-37.820839,145.033478
1205,BOROON11049,3101.0,KEW,-37.803608,145.03848
1206,BOROON11067,3124.0,CAMBERWELL,-37.848,145.076
1207,BOROON11072,3127.0,SURREY HILLS,-37.815214,145.099815
1208,BOROON11040,3102.0,KEW EAST,-37.789057,145.058406
1209,BOROON11063,3102.0,KEW EAST,-37.799252,145.061077
1210,BOROON10998,3123.0,HAWTHORN EAST,-37.839707,145.048617
1211,BOROON11006,3103.0,BALWYN,-37.814139,145.078117
1212,BOROON11013,3125.0,BURWOOD,-37.854181,145.093232
1213,BOROON11015,3124.0,CAMBERWELL,-37.837923,145.062361
1214,BOROON11016,3127.0,SURREY HILLS,-37.822223,145.088271
1215,BOROON11023,3146.0,GLEN IRIS,-37.853075,145.068359
1216,BOROON11029,3122.0,HAWTHORN,-37.820748,145.032525
1217,BOROON11031,3104.0,BALWYN NORTH,-37.801015,145.085669
1218,BOROON11034,3104.0,BALWYN NORTH,-37.798038,145.09298
1219,BOROON11050,3104.0,BALWYN NORTH,-37.790274,145.08484
1220,BOROON11051,3125.0,BURWOOD,-37.843645,145.086068
1221,BOROON11052,3104.0,BALWYN NORTH,-37.800369,145.074195
1222,BOROON11057,3146.0,GLEN IRIS,-37.854201,145.059627
1223,BOROON11060,3123.0,HAWTHORN EAST,-37.819793,145.053925
1224,BOROON11062,3122.0,HAWTHORN,-37.820254,145.021293
1226,BOROON11064,3123.0,HAWTHORN EAST,-37.828503,145.051164
1227,BOROON11065,3101.0,KEW,-37.802717,145.047314
1228,BOROON11066,3122.0,HAWTHORN,-37.821485,145.047407
1229,BOROON11069,3147.0,ASHBURTON,-37.869496,145.074431
1232,BOROON11073,3104.0,BALWYN NORTH,-37.7995,145.071152
1236,BOROON11042,3146.0,GLEN IRIS,-37.856915,145.075659
1237,BOROON11045,3123.0,HAWTHORN EAST,-37.83078,145.051567
1239,BOROON11000,3147.0,ASHBURTON,-37.863211,145.087068
1248,BOROON11018,3125.0,BURWOOD,-37.839923,145.096056
1249,BOROON11019,3103.0,BALWYN,-37.812824,145.067802
1250,BOROON11020,3146.0,GLEN IRIS,-37.865795,145.063389
1251,BOROON11021,3146.0,GLEN IRIS,-37.861431,145.062932
1252,BOROON11022,3122.0,HAWTHORN,-37.830015,145.028275
1257,BOROON11037,3125.0,BURWOOD,-37.854419,145.08707
1259,BOROON11041,3124.0,CAMBERWELL,-37.836192,145.085343
1260,BOROON11043,3104.0,BALWYN NORTH,-37.800121,145.081957
1261,BOROON11044,3146.0,GLEN IRIS,-37.850766,145.054364
1266,BOROON11053,3147.0,ASHBURTON,-37.87221,145.082091
1270,BOROON11061,3101.0,KEW,-37.811389,145.058222
1277,BOROON11068,3147.0,ASHBURTON,-37.86792,145.0842
1279,BOROON11070,3124.0,CAMBERWELL,-37.839196,145.071687
1280,BOROON11071,3102.0,KEW EAST,-37.789651,145.044497
1281,BOROON11028,3122.0,HAWTHORN,-37.8325,145.035
1282,BOROON11036,3122.0,HAWTHORN,-37.838406,145.039426
1285,BOROON5548,3124.0,CAMBERWELL,-37.825034,145.05745
1288,BOROON5546,3104.0,BALWYN NORTH,-37.791733,145.094619
1290,MONASH12004,3147.0,ASHBURTON,-37.863358,145.081475
1291,BOROON5549,3124.0,CAMBERWELL,-37.831625,145.058105
1295,BOROON11032,3122.0,HAWTHORN,-37.82028,145.029343
1297,BOROON5547,3104.0,NORTH BALWYN,-37.790861,145.095296
1299,BOROON5550,3124.0,CAMBERWELL,-37.840895,145.094421
1302,BOROON11025,3104.0,BALWYN NORTH,-37.780748,145.073625
1303,BOROON11033,3102.0,KEW EAST,-37.786522,145.047124
1304,BOROON11047,3102.0,KEW EAST,-37.786667,145.0553
1306,BOROON11480,3101.0,KEW,,
1307,BOROON11481,3101.0,KEW,,
1308,BOROON11475,3123.0,HAWTHORN EAST,,
1309,BOROON11457,3126.0,CANTERBURY,,
1310,BOROON11292,3122.0,HAWTHORN,-37.839986,145.040868
1311,BOROON11054,3126.0,CANTERBURY,-37.828345,145.072195
1316,BOROON10999,3147.0,ASHBURTON,-37.865266,145.085411
1317,BOROON11002,3123.0,HAWTHORN EAST,-37.827119,145.046559
1318,BOROON11012,3125.0,BURWOOD,-37.855233,145.093555
1319,BOROON11014,3124.0,CAMBERWELL,-37.839001,145.062814
1321,BOROON11038,3122.0,HAWTHORN,-37.819439,145.019059
1322,BOROON11048,3101.0,KEW,-37.816157,145.052962
1323,BOROON11055,3122.0,HAWTHORN,-37.82542,145.037305
1324,BOROON11058,3104.0,BALWYN NORTH,-37.799894,145.07574
1328,BOROON5640,3122.0,HAWTHORN,-37.820778,145.015992
1337,BOROON11035,3122.0,HAWTHORN,-37.836571,145.034963
1357,BOROON5638,3127.0,SURREY HILLS,-37.814055,145.088819
1359,BOROON11009,3104.0,BALWYN NORTH,-37.779069,145.079937
1361,BOROON5639,3124.0,CAMBERWELL,-37.833291,145.056758
1367,BOROON11039,3122.0,HAWTHORN,-37.825335,145.036114
1369,BOROON11046,3102.0,KEW EAST,-37.791588,145.057029
1371,BOROON11059,3104.0,BALWYN NORTH,-37.799373,145.078155
1376,BOROUG11069,3225.0,POINT LONSDALE,-38.276147,144.618806
1377,BOROUG11071,3225.0,QUEENSCLIFFE,-38.272171,144.656837
1380,BOROUG11072,3225.0,QUEENSCLIFF,,
1381,BOROUG11068,3225.0,POINT LONSDALE,-38.287074,144.614418
1385,BOROUG11278,3225.0,QUEENSCLIFF,-38.261662,144.667692
1386,BOROUG11279,3225.0,QUEENSCLIFF,-38.267063,144.648617
1387,BOROUG11070,3225.0,POINT LONSDALE,-38.272894,144.62453
1388,BOROUG11073,3225.0,POINT LONSDALE,,
1392,BRIMBA8361,3020.0,SUNSHINE,-37.79601,144.836154
1393,BRIMBA5637,3042.0,KEILOR PARK,-37.715205,144.848751
1394,BRIMBA8369,3042.0,KEILOR PARK,-37.714786,144.855205
1395,BRIMBA8381,3023.0,DEER PARK,-37.773301,144.795845
1396,BRIMBA8391,3023.0,DEER PARK,-37.764036,144.774164
1397,BRIMBA8324,3020.0,SUNSHINE,-37.7868,144.800896
1398,BRIMBA8328,3030.0,DERRIMUT,-37.791913,144.765845
1399,BRIMBA8331,3023.0,DEER PARK,-37.774227,144.763948
1400,BRIMBA8335,3023.0,CAIRNLEA,-37.758821,144.793563
1401,BRIMBA8345,3037.0,DELAHEY,-37.7164,144.7741
1402,BRIMBA8346,3020.0,SUNSHINE NORTH,-37.775225,144.837725
1403,BRIMBA8347,3021.0,ALBANVALE,-37.745439,144.774144
1404,BRIMBA8348,3021.0,ST ALBANS,-37.745542,144.803277
1405,BRIMBA8355,3038.0,KEILOR DOWNS,-37.726822,144.819415
1406,BRIMBA8360,3023.0,DEER PARK,-37.771918,144.777673
1410,BRIMBA8371,3036.0,KEILOR,-37.717403,144.832595
1411,BRIMBA8372,3023.0,CAIRNLEA,-37.758816,144.793504
1412,BRIMBA8375,3021.0,ST ALBANS,-37.732765,144.776658
1413,BRIMBA8377,3038.0,TAYLORS LAKES,-37.708386,144.791658
1414,BRIMBA8389,3023.0,DEER PARK,-37.754068,144.77654
1415,BRIMBA8392,3020.0,ALBION,-37.781765,144.814164
1416,BRIMBA8403,3020.0,SUNSHINE,-37.799758,144.811911
1417,BRIMBA8329,3020.0,ALBION,-37.781009,144.825909
1418,BRIMBA5605,3038.0,KEILOR DOWNS,-37.722096,144.810885
1419,BRIMBA5606,3022.0,ARDEER,-37.782572,144.805283
1421,BRIMBA5607,3021.0,ST ALBANS,-37.7379,144.816122
1423,BRIMBA5608,3030.0,DERRIMUT,-37.791901,144.756821
1424,BRIMBA8332,3021.0,ST ALBANS,-37.740071,144.784559
1425,BRIMBA5609,3020.0,SUNSHINE WEST,-37.798441,144.829624
1426,BRIMBA5610,3037.0,SYDENHAM,-37.698993,144.760334
1427,BRIMBA5611,3037.0,HILLSIDE,-37.702516,144.75596
1428,BRIMBA5613,3036.0,KEILOR,-37.716634,144.823616
1429,BRIMBA5617,3038.0,KEILOR DOWNS,-37.720132,144.792722
1430,BRIMBA5619,3021.0,ST ALBANS,-37.745509,144.819793
1431,BRIMBA5620,3037.0,DELAHEY,-37.71463,144.769825
1432,BRIMBA5621,3021.0,ST ALBANS,-37.74243,144.821689
1433,BRIMBA5622,3021.0,KINGS PARK,-37.737493,144.771001
1434,BRIMBA5623,3023.0,DEER PARK,-37.7623,144.763844
1435,BRIMBA5624,3037.0,DELAHEY,-37.721634,144.765606
1438,BRIMBA5625,3021.0,KEALBA,-37.735051,144.826679
1439,BRIMBA5626,3020.0,SUNSHINE NORTH,-37.772136,144.849261
1440,BRIMBA5627,3023.0,CAIRNLEA,-37.764639,144.793054
1441,BRIMBA5628,3021.0,ALBANVALE,-37.745225,144.764751
1442,BRIMBA5630,3021.0,ST ALBANS,-37.764372,144.808707
1443,BRIMBA5631,3030.0,DERRIMUT,-37.786098,144.770116
1444,BRIMBA5632,3021.0,KEALBA,-37.737726,144.823812
1445,BRIMBA5634,3021.0,ST ALBANS,-37.731675,144.785939
1446,BRIMBA8364,3042.0,KEILOR PARK,-37.713334,144.848237
1447,BRIMBA5636,3038.0,KEILOR DOWNS,-37.723767,144.797065
1448,BRIMBA8368,3037.0,SYDENHAM,-37.688274,144.777599
1450,BRIMBA8402,3037.0,SYDENHAM,-37.702404,144.760113
1451,BRIMBA8407,3020.0,SUNSHINE,-37.798696,144.812193
1452,BRIMBA8333,3036.0,KEILOR,-37.73029,144.837251
1453,BRIMBA8336,3020.0,ALBION,-37.770928,144.810941
1454,BRIMBA5618,3020.0,ALBION,-37.769726,144.807785
1456,BRIMBA8339,3021.0,ST ALBANS,-37.733267,144.814423
1458,BRIMBA8379,3020.0,SUNSHINE,-37.783767,144.843339
1459,BRIMBA8367,3038.0,KEILOR DOWNS,-37.717249,144.808299
1460,BRIMBA8395,3021.0,ST ALBANS,-37.742532,144.810649
1462,BRIMBA8327,3020.0,SUNSHINE,-37.797168,144.823844
1467,BRIMBA5612,3036.0,KEILOR,-37.716252,144.822803
1489,BRIMBA8378,3021.0,ST ALBANS,-37.764186,144.822827
1492,BRIMBA8342,3023.0,DEER PARK,-37.773404,144.774682
1493,BRIMBA8354,3020.0,SUNSHINE,-37.790274,144.816638
1494,BRIMBA8382,3036.0,KEILOR,-37.719093,144.833525
1495,BRIMBA8394,3021.0,ST ALBANS,-37.745952,144.815068
1496,BRIMBA8405,3021.0,KEALBA,-37.740183,144.8272
1497,BRIMBA8408,3021.0,ST ALBANS,-37.737296,144.780034
1498,BRIMBA5539,3038.0,KEILOR DOWNS,-37.72728,144.806626
1499,BRIMBA8334,3021.0,ST ALBANS,-37.747165,144.80018
1501,BRIMBA5614,3020.0,SUNSHINE WEST,-37.794036,144.793226
1502,BRIMBA5615,3020.0,SUNSHINE,-37.794452,144.797887
1503,BRIMBA5616,3030.0,DERRIMUT,-37.794022,144.761098
1504,BRIMBA5540,3038.0,TAYLORS LAKES,-37.72728,144.806626
