,Suburb,crime_rate_2021,crime_rate_2020,crime_rate_2019,crime_rate_2018,crime_rate_2017,crime_rate_2016,crime_rate_2015,crime_rate_2014,crime_rate_2013,crime_rate_2012
2818,ENDEAVOUR HILLS,0.0430975787526,0.05292254779076,0.05341136290435,0.04945714775874,0.05210502573736,0.05716762392971,0.04632640201638,0.04547937548433,0.04427331512597,0.04409096173893
2819,HALLAM,0.07101324626491,0.0890046447535699,0.08730484188255,0.08472372697725,0.08359324355728,0.09657225599481,0.0865879367683099,0.07926512636803,0.08406620786252,0.0811833291987099
2820,NARRE WARREN EAST,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2821,NARRE WARREN NORTH,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2822,FOUNTAIN GATE,0.03869080819791,0.04733132199671,0.04700504573937,0.04668329206358,0.04610568257281,0.05817979532528,0.05059961005315,0.04489176451793,0.04336331886211,0.04381964046947
2823,NARRE WARREN,0.03869080819791,0.04733132199671,0.04700504573937,0.04668329206358,0.04610568257281,0.05817979532528,0.05059961005315,0.04489176451793,0.04336331886211,0.04381964046947
2824,NARRE WARREN SOUTH,0.03869080819791,0.04733132199671,0.04700504573937,0.04668329206358,0.04610568257281,0.05817979532528,0.05059961005315,0.04489176451793,0.04336331886211,0.04381964046947
2825,BERWICK,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2826,HARKAWAY,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2827,BEACONSFIELD,0.03869080819791,0.04733132199671,0.04700504573937,0.04668329206358,0.04610568257281,0.05817979532528,0.05059961005315,0.04489176451793,0.04336331886211,0.04381964046947
2828,GUYS HILL,0.03869080819791,0.04733132199671,0.04700504573937,0.04668329206358,0.04610568257281,0.05817979532528,0.05059961005315,0.04489176451793,0.04336331886211,0.04381964046947
2829,BEACONSFIELD UPPER,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2830,DEWHURST,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2831,OFFICER,0.03869080819791,0.04733132199671,0.04700504573937,0.04668329206358,0.04610568257281,0.05817979532528,0.05059961005315,0.04489176451793,0.04336331886211,0.04381964046947
2832,OFFICER SOUTH,0.03869080819791,0.04733132199671,0.04700504573937,0.04668329206358,0.04610568257281,0.05817979532528,0.05059961005315,0.04489176451793,0.04336331886211,0.04381964046947
2833,PAKENHAM,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2834,PAKENHAM SOUTH,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2835,PAKENHAM UPPER,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2836,RYTHDALE,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2837,MARYKNOLL,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2838,NAR NAR GOON,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2839,NAR NAR GOON NORTH,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2840,TYNONG,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2841,TYNONG NORTH,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2842,CORA LYNN,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2843,GARFIELD,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2844,GARFIELD NORTH,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2845,VERVALE,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2846,BUNYIP,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2847,BUNYIP NORTH,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2848,IONA,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2849,TONIMBUK,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2850,LABERTOUCHE,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2851,LONGWARRY,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2852,LONGWARRY NORTH,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2853,MODELLA,0.04043332717425,0.05016653326792,0.0468626035175899,0.0426636294892499,0.04247922424148,0.05516895042686,0.05067282064617,0.04385148177586,0.05135298081356,0.04748700604312
2854,ATHLONE,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2855,DROUIN,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2856,DROUIN EAST,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2857,DROUIN SOUTH,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2858,DROUIN WEST,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2859,HALLORA,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2860,JINDIVICK,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2861,RIPPLEBROOK,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2862,TARAGO,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2863,BONA VISTA,0.0553033094728099,0.06710516726186,0.06753567816609,0.060851341998,0.05458205067488,0.05925430055177,0.05205175909861,0.04883800703199,0.04854581716966,0.04792612232059
2864,LILLICO,0.0553033094728099,0.06710516726186,0.06753567816609,0.060851341998,0.05458205067488,0.05925430055177,0.05205175909861,0.04883800703199,0.04854581716966,0.04792612232059
2865,WARRAGUL,0.0553033094728099,0.06710516726186,0.06753567816609,0.060851341998,0.05458205067488,0.05925430055177,0.05205175909861,0.04883800703199,0.04854581716966,0.04792612232059
2866,BRANDY CREEK,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2867,BRAVINGTON,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2868,BULN BULN,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2869,BULN BULN EAST,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2870,CROSSOVER,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2871,ELLINBANK,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2872,FERNDALE,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2873,LARDNER,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2874,NAYOOK,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2875,NEERIM JUNCTION,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2876,NEERIM NORTH,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2877,NILMA,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2878,NILMA NORTH,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2879,ROKEBY,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2880,SEAVIEW,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2881,SHADY CREEK,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2882,TETOORA ROAD,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2883,TORWOOD,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2884,WARRAGUL SOUTH,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2885,WARRAGUL WEST,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2886,CLOVERLEA,0.0553033094728099,0.06710516726186,0.06753567816609,0.060851341998,0.05458205067488,0.05925430055177,0.05205175909861,0.04883800703199,0.04854581716966,0.04792612232059
2887,DARNUM,0.0553033094728099,0.06710516726186,0.06753567816609,0.060851341998,0.05458205067488,0.05925430055177,0.05205175909861,0.04883800703199,0.04854581716966,0.04792612232059
2888,GAINSBOROUGH,0.0553033094728099,0.06710516726186,0.06753567816609,0.060851341998,0.05458205067488,0.05925430055177,0.05205175909861,0.04883800703199,0.04854581716966,0.04792612232059
2889,ALLAMBEE,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2890,YARRAGON,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2891,YARRAGON SOUTH,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2892,CHILDERS,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2893,NARRACAN,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2894,THORPDALE SOUTH,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2895,TRAFALGAR,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2896,TRAFALGAR EAST,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2897,TRAFALGAR SOUTH,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2898,ABERFELDY,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2899,AMOR,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2900,BOOLA,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2901,CARINGAL,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2902,COALVILLE,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2903,COOPERS CREEK,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2904,ERICA,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2905,FUMINA,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2906,FUMINA SOUTH,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2907,HERNES OAK,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2908,HILL END,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2909,JACOB CREEK,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2910,JERICHO,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2911,MOE,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2912,MOE SOUTH,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2913,MOONDARRA,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2914,NEWBOROUGH,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2915,NEWBOROUGH EAST,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2916,RAWSON,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2917,TANJIL,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2918,TANJIL SOUTH,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2919,THALLOO,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2920,THALOO,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2922,TOOMBON,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2923,WALHALLA,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2924,WALHALLA EAST,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2925,WESTBURY,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2926,WILLOW GROVE,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2927,YALLOURN,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2928,YALLOURN NORTH,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2929,NEERIM,0.0553033094728099,0.06710516726186,0.06753567816609,0.060851341998,0.05458205067488,0.05925430055177,0.05205175909861,0.04883800703199,0.04854581716966,0.04792612232059
2930,NEERIM EAST,0.0553033094728099,0.06710516726186,0.06753567816609,0.060851341998,0.05458205067488,0.05925430055177,0.05205175909861,0.04883800703199,0.04854581716966,0.04792612232059
2931,NEERIM SOUTH,0.0553033094728099,0.06710516726186,0.06753567816609,0.060851341998,0.05458205067488,0.05925430055177,0.05205175909861,0.04883800703199,0.04854581716966,0.04792612232059
2935,ADA,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2936,BAW BAW,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2937,BAW BAW VILLAGE,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2938,GENTLE ANNIE,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2939,ICY CREEK,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2940,LOCH VALLEY,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2941,MT BAW BAW,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2942,NOOJEE,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2943,PIEDMONT,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2944,TANJIL BREN,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2945,TOORONGO,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2946,VESPER,0.0323313815373599,0.03967365821637,0.03863952744648,0.03502538391993,0.0364635460160999,0.0415716439256299,0.0354779615492399,0.03522452095178,0.03348530834581,0.03480488976672
2947,THORPDALE,0.03887331622022,0.04149034646919,0.0438649281176899,0.03459002535926,0.03424166979298,0.03911132477165,0.03151384594003,0.03159075768732,0.03165564319315,0.03348134355081
2948,DRIFFIELD,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2949,HAZELWOOD,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2950,HAZELWOOD NORTH,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2951,HAZELWOOD SOUTH,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2952,JEERALANG,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2953,JEERALANG JUNCTION,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2954,MARYVALE,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2955,MID VALLEY,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2956,MORWELL,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2957,MORWELL EAST,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2958,MORWELL UPPER,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2959,GIPPSLAND MC,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2960,CHURCHILL,0.10489487977913,0.1267338470658,0.133694227893,0.13172625616615,0.12391199871843,0.14003913055131,0.12141491395793,0.10541721747107,0.10277373050564,0.10075131073996
2961,BLACKWARRY,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2962,CALLIGNEE,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2963,CALLIGNEE NORTH,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2964,CALLIGNEE SOUTH,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2965,CARRAJUNG,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2966,CARRAJUNG LOWER,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2967,CARRAJUNG SOUTH,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2968,FLYNN,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2969,FLYNNS CREEK,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
2970,KOORNALLA,0.06545194010655,0.0741791378155,0.07377529406463,0.06415703023832,0.0621446998927,0.0762232942798099,0.06867877327898,0.06752351681103,0.06549472156551,0.06742843680057
