,Postcode,Suburb,LGA,SA2_code,SA2_name
1321,3387,BOLANGUM,Yarriambiack,215011391,St Arnaud
1322,3387,CALLAWADDA,Yarriambiack,215011392,Stawell
1323,3387,CAMPBELLS BRIDGE,Yarriambiack,215011392,Stawell
1324,3387,GERMANIA,Yarriambiack,215011392,Stawell
1325,3387,GREENS CREEK,Yarriambiack,215011392,Stawell
1326,3387,KANYA,Yarriambiack,215011391,St Arnaud
1327,3387,MARNOO,Yarriambiack,215011391,St Arnaud
1328,3387,MARNOO WEST,Yarriambiack,215011391,St Arnaud
1329,3387,MORRL MORRL,Yarriambiack,215011392,Stawell
1330,3387,WALLALOO,Yarriambiack,215011391,St Arnaud
1331,3387,WALLALOO EAST,Yarriambiack,215011391,St Arnaud
1332,3388,BANYENA,Yarriambiack,215011391,St Arnaud
1333,3388,RUPANYUP,Yarriambiack,215011394,Yarriambiack
1334,3390,KEWELL,Yarriambiack,215011394,Yarriambiack
1335,3390,MURTOA,Yarriambiack,215011394,Yarriambiack
1336,3391,BRIM,Yarriambiack,215011394,Yarriambiack
1337,3392,BOOLITE,Yarriambiack,215011394,Yarriambiack
1338,3392,MINYIP,Yarriambiack,215011394,Yarriambiack
1339,3392,SHEEP HILLS,Yarriambiack,215011394,Yarriambiack
1340,3393,AILSA,Yarriambiack,215011394,Yarriambiack
1341,3393,ANGIP,Yarriambiack,215011394,Yarriambiack
1342,3393,AUBREY,Yarriambiack,215011394,Yarriambiack
1343,3393,BANGERANG,Yarriambiack,215011394,Yarriambiack
1344,3393,CANNUM,Yarriambiack,215011394,Yarriambiack
1345,3393,CRYMELON,Yarriambiack,215011394,Yarriambiack
1346,3393,KELLALAC,Yarriambiack,215011394,Yarriambiack
1347,3393,LAH,Yarriambiack,215011394,Yarriambiack
1348,3393,WARRACKNABEAL,Yarriambiack,215011394,Yarriambiack
1349,3393,WILKUR,Yarriambiack,215011394,Yarriambiack
1350,3393,WILLENABRINA,Yarriambiack,215011394,Yarriambiack
1351,3395,BEULAH,Yarriambiack,215011394,Yarriambiack
1352,3395,KENMARE,Yarriambiack,215011390,Nhill Region
1353,3395,REEDY DAM,Yarriambiack,215031400,Buloke
1354,3395,ROSEBERY,Yarriambiack,215011394,Yarriambiack
1355,3396,HOPETOUN,Yarriambiack,215011394,Yarriambiack
1356,3396,HOPEVALE,Yarriambiack,215011394,Yarriambiack
1357,3396,YARTO,Yarriambiack,215011394,Yarriambiack
1358,3399,JUNG,West Wimmera,215011389,Horsham Region
1359,3399,LONGERENONG,West Wimmera,215011389,Horsham Region
1360,3400,BRIMPAEN,Horsham,215011389,Horsham Region
1361,3400,HORSHAM,Horsham,215011388,Horsham
1362,3400,HORSHAM WEST,Horsham,215011388,Horsham
1363,3400,ST HELENS PLAINS,Horsham,215011389,Horsham Region
1364,3400,WARTOOK,Horsham,215011388,Horsham
1365,3400,WONWONDAH EAST,Horsham,215011388,Horsham
1366,3400,WONWONDAH SOUTH,Horsham,215011388,Horsham
1367,3401,BLACKHEATH,Yarriambiack,215011389,Horsham Region
1368,3401,BRIMPAEN,Yarriambiack,215011389,Horsham Region
1369,3401,BUNGALALLY,Yarriambiack,215011389,Horsham Region
1370,3401,CHERRYPOOL,Yarriambiack,217011423,Southern Grampians
1371,3401,CLEAR LAKE,Yarriambiack,215011389,Horsham Region
1372,3401,CONNANGORACH,Yarriambiack,215011389,Horsham Region
1373,3401,DAHLEN,Yarriambiack,215011389,Horsham Region
1374,3401,DOOEN,Yarriambiack,215011388,Horsham
1375,3401,DOUGLAS,Yarriambiack,215011393,West Wimmera
1376,3401,DRUNG,Yarriambiack,215011389,Horsham Region
1377,3401,GREEN LAKE,Yarriambiack,215011389,Horsham Region
1378,3401,GYMBOWEN,Yarriambiack,215011393,West Wimmera
1379,3401,HAVEN,Yarriambiack,215011388,Horsham
1380,3401,HORSHAM,Yarriambiack,215011388,Horsham
1381,3401,JALLUMBA,Yarriambiack,215011389,Horsham Region
1382,3401,JILPANGER,Yarriambiack,215011389,Horsham Region
1383,3401,JUNG,Yarriambiack,215011389,Horsham Region
1384,3401,KALKEE,Yarriambiack,215011389,Horsham Region
1385,3401,KANAGULK,Yarriambiack,215011389,Horsham Region
1386,3401,KARNAK,Yarriambiack,215011393,West Wimmera
1387,3401,LAHARUM,Yarriambiack,215011389,Horsham Region
1388,3401,LONGERENONG,Yarriambiack,215011389,Horsham Region
1389,3401,LOWER NORTON,Yarriambiack,215011389,Horsham Region
1390,3401,MCKENZIE CREEK,Yarriambiack,215011389,Horsham Region
1391,3401,MIGA LAKE,Yarriambiack,215011393,West Wimmera
1392,3401,MITRE,Yarriambiack,215011393,West Wimmera
1393,3401,MOCKINYA,Yarriambiack,215011389,Horsham Region
1394,3401,MURRA WARRA,Yarriambiack,215011389,Horsham Region
1395,3401,NORADJUHA,Yarriambiack,215011389,Horsham Region
1396,3401,NURCOUNG,Yarriambiack,215011393,West Wimmera
1397,3401,NURRABIEL,Yarriambiack,215011389,Horsham Region
1398,3401,PIMPINIO,Yarriambiack,215011389,Horsham Region
1399,3401,QUANTONG,Yarriambiack,215011389,Horsham Region
1400,3401,REMLAW,Yarriambiack,215011389,Horsham Region
1401,3401,RIVERSIDE,Yarriambiack,215011388,Horsham
1402,3401,ROCKLANDS,Yarriambiack,217011423,Southern Grampians
1403,3401,ROCKLANDS,Yarriambiack,,
1404,3401,ST HELENS PLAINS,Yarriambiack,215011389,Horsham Region
1405,3401,TELANGATUK EAST,Yarriambiack,215011389,Horsham Region
1406,3401,TOOAN,Yarriambiack,215011389,Horsham Region
1407,3401,TOOLONDO,Yarriambiack,215011389,Horsham Region
1408,3401,VECTIS,Yarriambiack,215011389,Horsham Region
1409,3401,WAIL,Yarriambiack,215011389,Horsham Region
1410,3401,WALLUP,Yarriambiack,215011394,Yarriambiack
1411,3401,WARTOOK,Yarriambiack,215011389,Horsham Region
1412,3401,WOMBELANO,Yarriambiack,215011393,West Wimmera
1413,3401,WONWONDAH,Yarriambiack,215011389,Horsham Region
1414,3401,ZUMSTEINS,Yarriambiack,215011392,Stawell
1415,3402,HORSHAM,West Wimmera,215011388,Horsham
1416,3407,BALMORAL,West Wimmera,217011423,Southern Grampians
1417,3407,ENGLEFIELD,West Wimmera,217011423,Southern Grampians
1418,3407,GATUM,West Wimmera,217011423,Southern Grampians
1419,3407,PIGEON PONDS,West Wimmera,217011423,Southern Grampians
1420,3407,VASEY,West Wimmera,217011423,Southern Grampians
1421,3409,ARAPILES,West Wimmera,215011389,Horsham Region
1422,3409,CLEAR LAKE,West Wimmera,215011389,Horsham Region
1423,3409,DOUGLAS,West Wimmera,215011393,West Wimmera
1424,3409,DUCHEMBEGARRA,West Wimmera,215011389,Horsham Region
1425,3409,GRASS FLAT,West Wimmera,215011389,Horsham Region
1426,3409,JILPANGER,West Wimmera,215011389,Horsham Region
1427,3409,MIGA LAKE,West Wimmera,215011393,West Wimmera
1428,3409,MITRE,West Wimmera,215011389,Horsham Region
1429,3409,NATIMUK,West Wimmera,215011389,Horsham Region
1430,3409,NORADJUHA,West Wimmera,215011389,Horsham Region
1431,3409,TOOAN,West Wimmera,215011389,Horsham Region
1432,3409,WOMBELANO,West Wimmera,215011393,West Wimmera
1433,3412,GOROKE,West Wimmera,215011393,West Wimmera
1434,3413,MINIMAY,West Wimmera,215011393,West Wimmera
1435,3413,NEUARPURR,West Wimmera,215011393,West Wimmera
1436,3413,OZENKADNOOK,West Wimmera,215011393,West Wimmera
1437,3413,PERONNE,West Wimmera,215011393,West Wimmera
1438,3414,ANTWERP,Yarriambiack,215011390,Nhill Region
1439,3414,DIMBOOLA,Yarriambiack,215011390,Nhill Region
1440,3414,TARRANYURK,Yarriambiack,215011390,Nhill Region
1441,3415,MIRAM,Yarriambiack,215011390,Nhill Region
1442,3415,YARRUNGA,Yarriambiack,114021288,Robertson - Fitzroy Falls
1443,3418,BROUGHTON,West Wimmera,215011390,Nhill Region
1444,3418,GERANG GERUNG,West Wimmera,215011390,Nhill Region
1445,3418,GLENLEE,West Wimmera,215011390,Nhill Region
1446,3418,KIATA,West Wimmera,215011390,Nhill Region
1447,3418,LAWLOIT,West Wimmera,215011390,Nhill Region
1448,3418,LITTLE DESERT,West Wimmera,215011390,Nhill Region
1449,3418,LORQUON,West Wimmera,215011390,Nhill Region
1450,3418,NETHERBY,West Wimmera,215011390,Nhill Region
1451,3418,NHILL,West Wimmera,215011390,Nhill Region
1452,3418,YANAC,West Wimmera,215011390,Nhill Region
1453,3419,KANIVA,West Wimmera,215011390,Nhill Region
1454,3420,LILLIMUR,West Wimmera,215011390,Nhill Region
1455,3420,SERVICETON,West Wimmera,215011390,Nhill Region
1456,3420,TELOPEA DOWNS,West Wimmera,215011390,Nhill Region
1457,3423,JEPARIT,Yarriambiack,215011390,Nhill Region
1458,3423,LAKE HINDMARSH,Yarriambiack,215011390,Nhill Region
1459,3424,ALBACUTYA,Yarriambiack,215011390,Nhill Region
1460,3424,RAINBOW,Yarriambiack,215011390,Nhill Region
1461,3424,YAAPEET,Yarriambiack,215011394,Yarriambiack
1462,3427,DIGGERS REST,Melton,210041241,Sunbury - South
1463,3427,PLUMPTON,Melton,210041241,Sunbury - South
1464,3428,BULLA,Hume,210051246,Greenvale - Bulla
1465,3429,SUNBURY,Melton,210041241,Sunbury - South
1466,3429,WILDWOOD,Melton,210041240,Sunbury
1467,3430,CLARKEFIELD,Mitchell,210021235,Romsey
1468,3431,RIDDELLS CREEK,Macedon Ranges,210021234,Riddells Creek
1469,3432,BOLINDA,Moorabool,210021235,Romsey
1470,3433,MONEGEETTA,Macedon Ranges,210021235,Romsey
1471,3434,CHEROKEE,Macedon Ranges,210021234,Riddells Creek
1472,3434,KERRIE,Macedon Ranges,210021235,Romsey
1473,3434,ROMSEY,Macedon Ranges,210021235,Romsey
1474,3434,SPRINGFIELD,Macedon Ranges,210021235,Romsey
1475,3435,BENLOCH,Mitchell,210021235,Romsey
1476,3435,GOLDIE,Mitchell,210021235,Romsey
1477,3435,LANCEFIELD,Mitchell,210021235,Romsey
1478,3435,NULLA VALE,Mitchell,204011060,Seymour Region
1479,3437,BULLENGAROOK,Moorabool,210021232,Gisborne
1480,3437,GISBORNE,Moorabool,210021232,Gisborne
1481,3437,GISBORNE SOUTH,Moorabool,210021232,Gisborne
1482,3438,NEW GISBORNE,Macedon Ranges,210021232,Gisborne
1483,3440,MACEDON,Macedon Ranges,210021233,Macedon
1484,3441,MOUNT MACEDON,Macedon Ranges,210021233,Macedon
1485,3442,ASHBOURNE,Moorabool,202021031,Woodend
1486,3442,CADELLO,Moorabool,202021031,Woodend
1487,3442,CARLSRUHE,Moorabool,202021030,Kyneton
1488,3442,COBAW,Moorabool,210021235,Romsey
1489,3442,HANGING ROCK,Moorabool,202021031,Woodend
1490,3442,HESKET,Moorabool,210021235,Romsey
1491,3442,NEWHAM,Moorabool,202021031,Woodend
1492,3442,ROCHFORD,Moorabool,210021235,Romsey
1493,3442,WOODEND,Moorabool,202021031,Woodend
1494,3442,WOODEND NORTH,Moorabool,202021031,Woodend
1495,3444,BARFOLD,Mount Alexander,202021028,Castlemaine Region
1496,3444,BAYNTON,Mount Alexander,202021030,Kyneton
1497,3444,BAYNTON EAST,Mount Alexander,202021030,Kyneton
1498,3444,EDGECOMBE,Mount Alexander,202021030,Kyneton
1499,3444,GLENHOPE,Mount Alexander,204011060,Seymour Region
1500,3444,GREENHILL,Mount Alexander,202021030,Kyneton
1501,3444,KYNETON,Mount Alexander,202021030,Kyneton
1502,3444,KYNETON SOUTH,Mount Alexander,202021030,Kyneton
1503,3444,LANGLEY,Mount Alexander,202021028,Castlemaine Region
1504,3444,LAURISTON,Mount Alexander,202021030,Kyneton
1505,3444,LYAL,Mount Alexander,202021026,Bendigo Region - South
1506,3444,METCALFE EAST,Mount Alexander,202021028,Castlemaine Region
1507,3444,MIA MIA,Mount Alexander,202021029,Heathcote
1508,3444,MYRTLE CREEK,Mount Alexander,202021026,Bendigo Region - South
1509,3444,PASTORIA,Mount Alexander,202021030,Kyneton
1510,3444,PASTORIA EAST,Mount Alexander,202021030,Kyneton
1511,3444,PIPERS CREEK,Mount Alexander,202021030,Kyneton
1512,3444,REDESDALE,Mount Alexander,202021028,Castlemaine Region
1513,3444,SIDONIA,Mount Alexander,202021030,Kyneton
1514,3444,SPRING HILL,Mount Alexander,202021030,Kyneton
1515,3444,TYLDEN,Mount Alexander,202021030,Kyneton
1516,3444,TYLDEN SOUTH,Mount Alexander,201021011,Daylesford
1517,3446,DRUMMOND NORTH,Macedon Ranges,202021028,Castlemaine Region
1518,3446,MALMSBURY,Macedon Ranges,202021030,Kyneton
1519,3447,TARADALE,Mount Alexander,202021028,Castlemaine Region
1520,3448,ELPHINSTONE,Mount Alexander,202021028,Castlemaine Region
1521,3448,METCALFE,Mount Alexander,202021028,Castlemaine Region
1522,3448,SUTTON GRANGE,Mount Alexander,202021028,Castlemaine Region
1523,3450,CASTLEMAINE,Mount Alexander,202021027,Castlemaine
1524,3450,MOONLIGHT FLAT,Mount Alexander,202021027,Castlemaine
1525,3451,BARKERS CREEK,Mount Alexander,202021028,Castlemaine Region
1526,3451,CAMPBELLS CREEK,Mount Alexander,202021027,Castlemaine
1527,3451,CHEWTON,Mount Alexander,202021027,Castlemaine
1528,3451,CHEWTON BUSHLANDS,Mount Alexander,202021027,Castlemaine
1529,3451,FARADAY,Mount Alexander,202021028,Castlemaine Region
1530,3451,FRYERSTOWN,Mount Alexander,202021028,Castlemaine Region
1531,3451,GLENLUCE,Mount Alexander,202021028,Castlemaine Region
1532,3451,GOLDEN POINT,Mount Alexander,202021027,Castlemaine
1533,3451,GOWER,Mount Alexander,202021028,Castlemaine Region
1534,3451,GUILDFORD,Mount Alexander,202021028,Castlemaine Region
1535,3451,IRISHTOWN,Mount Alexander,202021028,Castlemaine Region
1536,3451,MCKENZIE HILL,Mount Alexander,202021027,Castlemaine
1537,3451,MUCKLEFORD,Mount Alexander,202021028,Castlemaine Region
1538,3451,TARILTA,Mount Alexander,202021028,Castlemaine Region
1539,3451,VAUGHAN,Mount Alexander,202021028,Castlemaine Region
1540,3451,WOODBROOK,Mount Alexander,202021028,Castlemaine Region
1541,3451,YAPEEN,Mount Alexander,202021028,Castlemaine Region
1542,3453,HARCOURT,Mount Alexander,202021028,Castlemaine Region
1543,3453,HARCOURT NORTH,Mount Alexander,202021028,Castlemaine Region
1544,3453,RAVENSWOOD,Mount Alexander,202021026,Bendigo Region - South
1545,3453,RAVENSWOOD SOUTH,Mount Alexander,202021028,Castlemaine Region
1546,3458,BARRYS REEF,Moorabool,201021009,Bacchus Marsh Region
1547,3458,BLACKWOOD,Moorabool,201021009,Bacchus Marsh Region
1548,3458,FERN HILL,Moorabool,202021030,Kyneton
1549,3458,LERDERDERG,Moorabool,201021009,Bacchus Marsh Region
1550,3458,LITTLE HAMPTON,Moorabool,201021011,Daylesford
1551,3458,NEWBURY,Moorabool,201021011,Daylesford
1552,3458,NORTH BLACKWOOD,Moorabool,201021011,Daylesford
1553,3458,TRENTHAM,Moorabool,201021011,Daylesford
1554,3458,TRENTHAM EAST,Moorabool,202021031,Woodend
1555,3460,BASALT,Hepburn,201021011,Daylesford
1556,3460,DAYLESFORD,Hepburn,201021011,Daylesford
1557,3461,BULLARTO,Mount Alexander,201021011,Daylesford
1558,3461,BULLARTO SOUTH,Mount Alexander,201021011,Daylesford
1559,3461,CLYDESDALE,Mount Alexander,201021011,Daylesford
1560,3461,COOMOORA,Mount Alexander,201021011,Daylesford
1561,3461,DENVER,Mount Alexander,201021011,Daylesford
1562,3461,DRUMMOND,Mount Alexander,201021011,Daylesford
1563,3461,DRY DIGGINGS,Mount Alexander,201021011,Daylesford
1564,3461,EGANSTOWN,Mount Alexander,201021011,Daylesford
1565,3461,ELEVATED PLAINS,Mount Alexander,201021011,Daylesford
1566,3461,FRANKLINFORD,Mount Alexander,201021011,Daylesford
1567,3461,GLENLYON,Mount Alexander,201021011,Daylesford
1568,3461,HEPBURN,Mount Alexander,201021011,Daylesford
1569,3461,HEPBURN SPRINGS,Mount Alexander,201021011,Daylesford
1570,3461,KORWEINGUBOORA,Mount Alexander,201021011,Daylesford
1571,3461,LEONARDS HILL,Mount Alexander,201021011,Daylesford
1572,3461,LYONVILLE,Mount Alexander,201021011,Daylesford
1573,3461,MOUNT FRANKLIN,Mount Alexander,201021011,Daylesford
1574,3461,MUSK,Mount Alexander,201021011,Daylesford
1575,3461,MUSK VALE,Mount Alexander,201021011,Daylesford
1576,3461,PORCUPINE RIDGE,Mount Alexander,201021011,Daylesford
1577,3461,SAILORS FALLS,Mount Alexander,201021011,Daylesford
1578,3461,SAILORS HILL,Mount Alexander,201021011,Daylesford
1579,3461,SHEPHERDS FLAT,Mount Alexander,201021011,Daylesford
1580,3461,SPARGO CREEK,Mount Alexander,201021012,Gordon (Vic.)
1581,3461,STRANGWAYS,Mount Alexander,202021028,Castlemaine Region
1582,3461,WHEATSHEAF,Mount Alexander,201021011,Daylesford
1583,3461,YANDOIT,Mount Alexander,201021011,Daylesford
1584,3461,YANDOIT HILLS,Mount Alexander,202021028,Castlemaine Region
1585,3462,GREEN GULLY,Mount Alexander,202021028,Castlemaine Region
1586,3462,JOYCES CREEK,Mount Alexander,202021028,Castlemaine Region
1587,3462,MUCKLEFORD SOUTH,Mount Alexander,202021028,Castlemaine Region
1588,3462,NEWSTEAD,Mount Alexander,202021028,Castlemaine Region
1589,3462,SANDON,Mount Alexander,202021028,Castlemaine Region
1590,3462,WELSHMANS REEF,Mount Alexander,202021028,Castlemaine Region
1591,3463,BARINGHUP,Mount Alexander,202021028,Castlemaine Region
1592,3463,BARINGHUP WEST,Mount Alexander,202021028,Castlemaine Region
1593,3463,BRADFORD,Mount Alexander,202021028,Castlemaine Region
1594,3463,EASTVILLE,Mount Alexander,202021028,Castlemaine Region
1595,3463,GOWER,Mount Alexander,202021028,Castlemaine Region
1596,3463,LAANECOORIE,Mount Alexander,202031033,Loddon
1597,3463,MALDON,Mount Alexander,202021028,Castlemaine Region
1598,3463,NEEREMAN,Mount Alexander,202021028,Castlemaine Region
1599,3463,NUGGETTY,Mount Alexander,202021028,Castlemaine Region
1600,3463,PERKINS REEF,Mount Alexander,202021028,Castlemaine Region
1601,3463,PORCUPINE FLAT,Mount Alexander,202021028,Castlemaine Region
1602,3463,SHELBOURNE,Mount Alexander,202021026,Bendigo Region - South
1603,3463,TARRENGOWER,Mount Alexander,202021028,Castlemaine Region
1604,3463,WALMER,Mount Alexander,202021028,Castlemaine Region
1605,3463,WOODSTOCK WEST,Mount Alexander,202031033,Loddon
1606,3464,CARISBROOK,Mount Alexander,201031017,Maryborough Region
1607,3465,ADELAIDE LEAD,Pyrenees,201031017,Maryborough Region
1608,3465,ALMA,Pyrenees,201031017,Maryborough Region
1609,3465,BOWENVALE,Pyrenees,201031017,Maryborough Region
1610,3465,BUNG BONG,Pyrenees,201031017,Maryborough Region
1611,3465,COTSWOLD,Pyrenees,201031017,Maryborough Region
1612,3465,CRAIGIE,Pyrenees,201031017,Maryborough Region
1613,3465,DAISY HILL,Pyrenees,201031017,Maryborough Region
1614,3465,FLAGSTAFF,Pyrenees,201031017,Maryborough Region
1615,3465,GOLDEN POINT,Pyrenees,201031017,Maryborough Region
1616,3465,HAVELOCK,Pyrenees,201031017,Maryborough Region
1617,3465,HOMEBUSH,Pyrenees,201031013,Avoca
1618,3465,MAJORCA,Pyrenees,201031017,Maryborough Region
1619,3465,MARYBOROUGH,Pyrenees,201031016,Maryborough (Vic.)
1620,3465,MOOLORT,Pyrenees,201031017,Maryborough Region
1621,3465,MOONLIGHT FLAT,Pyrenees,201031017,Maryborough Region
1622,3465,NATTE YALLOCK,Pyrenees,201031013,Avoca
1623,3465,RATHSCAR,Pyrenees,201031013,Avoca
1624,3465,RATHSCAR WEST,Pyrenees,201031013,Avoca
1625,3465,RODBOROUGH,Pyrenees,201031017,Maryborough Region
1626,3465,SIMSON,Pyrenees,201031017,Maryborough Region
1627,3465,TIMOR,Pyrenees,201031017,Maryborough Region
1628,3465,TIMOR WEST,Pyrenees,201031017,Maryborough Region
1629,3465,WAREEK,Pyrenees,201031017,Maryborough Region
1630,3467,AVOCA,Pyrenees,201031013,Avoca
1631,3467,MOYREISK,Pyrenees,201031013,Avoca
1632,3468,AMPHITHEATRE,Pyrenees,201031013,Avoca
1633,3468,MOUNT LONARCH,Pyrenees,201031014,Beaufort
1634,3469,ELMHURST,Pyrenees,201031013,Avoca
1635,3469,GLENLOFTY,Pyrenees,201031013,Avoca
1636,3469,GLENLOGIE,Pyrenees,201031014,Beaufort
1637,3469,GLENPATRICK,Pyrenees,201031013,Avoca
1638,3469,NOWHERE CREEK,Pyrenees,201031013,Avoca
1639,3472,BET BET,Mount Alexander,201031017,Maryborough Region
1640,3472,BETLEY,Mount Alexander,201031017,Maryborough Region
1641,3472,BROMLEY,Mount Alexander,201031017,Maryborough Region
1642,3472,DUNLUCE,Mount Alexander,201031017,Maryborough Region
1643,3472,DUNOLLY,Mount Alexander,201031017,Maryborough Region
1644,3472,EDDINGTON,Mount Alexander,201031017,Maryborough Region
1645,3472,GOLDSBOROUGH,Mount Alexander,201031017,Maryborough Region
1646,3472,INKERMAN,Mount Alexander,201031017,Maryborough Region
1647,3472,MCINTYRE,Mount Alexander,202031033,Loddon
1648,3472,MOLIAGUL,Mount Alexander,201031017,Maryborough Region
1649,3472,MOUNT HOOGHLY,Mount Alexander,201031017,Maryborough Region
1650,3475,ARCHDALE,Pyrenees,201031017,Maryborough Region
1651,3475,ARCHDALE JUNCTION,Pyrenees,201031017,Maryborough Region
1652,3475,BEALIBA,Pyrenees,201031017,Maryborough Region
1653,3475,BURKES FLAT,Pyrenees,202031033,Loddon
1654,3475,COCHRANES CREEK,Pyrenees,202031033,Loddon
1655,3475,EMU,Pyrenees,215011391,St Arnaud
1656,3475,LOGAN,Pyrenees,202031033,Loddon
1657,3477,AVON PLAINS,Pyrenees,215011391,St Arnaud
1658,3477,BEAZLEYS BRIDGE,Pyrenees,215011391,St Arnaud
1659,3477,CARAPOOEE,Pyrenees,215011391,St Arnaud
1660,3477,CARAPOOEE WEST,Pyrenees,215011391,St Arnaud
1661,3477,COONOOER BRIDGE,Pyrenees,215031400,Buloke
1662,3477,COONOOER WEST,Pyrenees,215011391,St Arnaud
1663,3477,DALYENONG,Pyrenees,215011391,St Arnaud
1664,3477,GOOROC,Pyrenees,215011391,St Arnaud
1665,3477,GOWAR EAST,Pyrenees,215011391,St Arnaud
1666,3477,GRAYS BRIDGE,Pyrenees,215011391,St Arnaud
1667,3477,GRE GRE,Pyrenees,215011391,St Arnaud
1668,3477,GRE GRE NORTH,Pyrenees,215011391,St Arnaud
1669,3477,GRE GRE SOUTH,Pyrenees,215011391,St Arnaud
1670,3477,KOOREH,Pyrenees,215011391,St Arnaud
1671,3477,MARNOO EAST,Pyrenees,215011391,St Arnaud
1672,3477,MOOLERR,Pyrenees,215011391,St Arnaud
1673,3477,MOYREISK,Pyrenees,215011391,St Arnaud
1674,3477,PARADISE,Pyrenees,215011391,St Arnaud
1675,3477,REDBANK,Pyrenees,201031013,Avoca
1676,3477,ROSTRON,Pyrenees,215011391,St Arnaud
1677,3477,SLATY CREEK,Pyrenees,215011391,St Arnaud
1678,3477,ST ARNAUD EAST,Pyrenees,215011391,St Arnaud
1679,3477,ST ARNAUD NORTH,Pyrenees,215011391,St Arnaud
1680,3477,STUART MILL,Pyrenees,215011391,St Arnaud
1681,3477,SUTHERLAND,Pyrenees,215011391,St Arnaud
1682,3477,SWANWATER,Pyrenees,215011391,St Arnaud
1683,3477,TOTTINGTON,Pyrenees,215011391,St Arnaud
1684,3477,TRAYNORS LAGOON,Pyrenees,215011391,St Arnaud
1685,3477,WINJALLOK,Pyrenees,215011391,St Arnaud
1686,3477,YORK PLAINS,Pyrenees,215011391,St Arnaud
1687,3478,AVON PLAINS,Pyrenees,215011391,St Arnaud
1688,3478,BEAZLEYS BRIDGE,Pyrenees,215011391,St Arnaud
1689,3478,BERRIMAL WEST,Pyrenees,202031033,Loddon
1690,3478,CARAPOOEE,Pyrenees,215011391,St Arnaud
1691,3478,CARAPOOEE WEST,Pyrenees,215011391,St Arnaud
1692,3478,COONOOER BRIDGE,Pyrenees,215031400,Buloke
1693,3478,COONOOER WEST,Pyrenees,215011391,St Arnaud
